record_id,area_id,service_type,units_processed,processing_cost,operation_date
e5aaa56c-fb11-4d8e-b6d9-8335b69c5b5b,2,Service_2,372,27.7,2024-09-21
82ea7c6a-ea8f-4943-90f1-0d2c2be50ebc,165,Service_2,420,750.34,2025-07-27
def042df-0609-465e-996c-0e10cb3a7f4b,16,Service_2,14,526.93,2024-01-04
91a17f1e-4fa3-42b5-8446-7ab4a536fea0,322,Service_2,193,717.67,2025-09-23
0bd8b38b-d4f5-4b0b-96de-b5a8a7bc0cd6,293,Service_2,445,411.58,2023-11-28
6efd8633-58a5-4121-bd65-bd98edda5aaa,137,Service_2,177,840.39,2024-09-05
e3d1b79d-34fb-4a0e-824c-8f7b60bb2178,196,Service_2,390,520.28,2025-07-11
4a5e5f03-e177-4a62-af68-9be3c74b00e8,292,Service_2,164,501.15,2025-09-30
63ff2d95-e6bb-4cc9-9fec-414f8640845c,194,Service_2,260,841.83,2024-05-07
0f3ad8f9-3e6f-4b8b-8a8a-b6fecd234da9,129,Service_2,48,417.99,2024-03-31
6c2bc1ef-ef5a-4457-bf85-99aae10b1e0c,42,Service_2,51,99.71,2025-03-13
172341b9-6d6b-4dfa-bf89-0f05641c1389,161,Service_2,330,339.52,2024-12-02
1b7a08d9-5547-4438-87eb-d7f71d1630b0,152,Service_2,479,784.56,2024-04-15
a8150122-3ef0-4298-8780-7a7c5425cde0,45,Service_2,114,368.59,2025-01-02
0e34e3fc-76a8-437e-a642-2b71f3073a49,304,Service_2,232,279.72,2025-04-18
bab1b2dd-61c6-4ed7-a1bb-685bb20ac5a9,251,Service_2,249,711.81,2023-11-24
a1db9019-7e66-4b36-a223-ac8a9c2025cb,120,Service_2,245,296.55,2025-03-17
62c1fa73-401a-46bd-b0be-5ccab451d75b,168,Service_2,358,898.04,2024-09-15
91b2620f-1a07-4267-a12c-dd8df7d62e47,92,Service_2,318,763.2,2025-01-22
d6ad6d82-f2c1-4bb9-9ce6-eee0518955dc,3,Service_2,455,137.67,2025-10-19
fee11236-ad52-400f-be20-a0a279e94cba,53,Service_2,95,847.14,2025-02-19
364ee111-5ab1-49ab-98f1-dad9034dd73c,110,Service_2,274,249.3,2025-06-23
3fbfcfab-3dca-4547-bd33-daa5cc37a47b,185,Service_2,218,242.45,2024-10-15
12a79118-0aa9-44ac-90b4-d98bba1932cc,118,Service_2,176,869.52,2025-09-02
574b4626-e59b-434d-aac4-beb1b9f02097,139,Service_2,135,744.69,2025-06-23
1af18d23-8eb0-41c3-8c85-0f3bd8a01bb1,324,Service_2,345,60.57,2024-08-11
65e46268-b425-48f1-b9fc-102df6516b46,134,Service_2,262,451.54,2023-12-01
7e5bd512-ef7a-42a5-8fd5-3b2bbd6a7a64,270,Service_2,452,781.28,2024-09-28
f27c4ef7-4851-408d-8f6e-d985b337d2ac,164,Service_2,295,669.57,2025-07-18
c78a7b61-dda6-4a42-bcf3-daf7d5246141,34,Service_2,192,159.88,2024-11-26
43c7f4a0-8375-482f-90a8-e157786b4627,245,Service_2,363,841.81,2024-04-25
9dbe4c8d-f053-485f-89d8-264900fbf88f,316,Service_2,52,913.78,2024-03-13
de880738-10c5-4a2b-ace7-23daecf27c62,264,Service_2,355,290.74,2025-04-19
a3bc43a1-7325-44c2-a9c2-64b82acfa385,49,Service_2,172,327.2,2024-03-24
9c8a8f5b-3434-4cd6-b3ff-71368e2f4617,113,Service_2,476,801.94,2025-05-24
0af4c713-45ff-4768-bf5f-b12f568e10e6,302,Service_2,311,428.62,2025-10-15
d215b30f-0a9c-452b-b1fb-fd14d0c2edec,123,Service_2,201,288.51,2024-04-14
48d729dc-2a97-4e6e-81f2-95395be31715,172,Service_2,141,113.57,2025-04-13
5f9cad8e-a64c-47d9-b3ef-d5843848e1b7,203,Service_2,335,573.06,2025-07-19
aa1fe799-550e-4c96-9828-7175c249343c,321,Service_2,126,695.48,2024-05-26
3fde7b9a-9e1a-4735-9c9a-8b4e34669e0f,21,Service_2,338,483.46,2024-10-01
ec53332d-a6f6-4839-8250-c0bc1f00a906,230,Service_2,267,798.06,2024-08-09
9e61594e-17ed-493b-8c0e-808d290ca4ae,308,Service_2,268,394.93,2025-09-19
929c0f95-82c8-4ee1-b751-53ba95cb7b0d,285,Service_2,318,461.55,2025-01-30
147d8e31-67ab-4de5-a3ad-7b7ee9fd2bd4,122,Service_2,424,498.51,2025-03-23
5f80a703-1a98-4c44-907e-a104e4a6a2ce,265,Service_2,249,718.34,2025-10-08
83a7898e-2c74-47b7-b168-351d7ea38102,25,Service_2,22,106.94,2024-05-18
8fdf9f0e-06ea-4ca5-9ffd-4979abd6b2f8,33,Service_2,194,334.33,2024-09-07
f9e6f788-453f-40cd-ba5c-8dbed73c4fc1,195,Service_2,45,567.29,2024-06-14
ef81ef5e-70e2-47ab-9569-4098d88ce0d7,161,Service_2,310,933.15,2023-12-15
133aa78f-3604-4da4-9a67-b67a171b5d76,50,Service_2,426,67.36,2025-01-15
f4ec5ad8-fbce-439e-be31-99eaec41bf02,10,Service_2,483,868.23,2024-02-18
a367b384-0759-4277-8b44-b6c58a58966a,131,Service_2,408,437.5,2024-11-21
e670bf48-c760-4ecd-a8e5-bf00827a199d,113,Service_2,351,979.61,2024-05-08
8330dd91-4d5f-4d1a-817e-eb2a645a56f0,25,Service_2,333,565.1,2025-04-08
ccf37f5e-2a26-48a8-b9fb-0c338c032232,193,Service_2,82,686.53,2025-05-07
dd7e2096-1e16-4316-a548-9bc6bde12fec,308,Service_2,307,870.94,2024-12-16
e88e41e5-e780-46e3-abd1-22a155e60c72,282,Service_2,234,724.14,2025-06-29
c2d268ef-e038-44b9-b9e7-fd6d8d00139a,40,Service_2,331,343.26,2024-09-07
1714a8f9-327a-4e84-997b-cfef2938e245,78,Service_2,126,620.89,2024-03-19
80362491-5ffe-493e-88d2-ed72d15f8526,307,Service_2,291,486.01,2024-04-14
d8d33496-d759-41a9-9175-7f899a6cfe82,24,Service_2,355,944.0,2025-05-30
f34a74d7-263c-4d57-a374-a1c4cd046685,271,Service_2,480,267.12,2025-05-25
fe315c8a-1fef-48a2-8f0d-99d8606a3fae,201,Service_2,180,384.92,2023-12-20
d7b72eab-f1e9-4570-9d0a-333cbc40ed12,324,Service_2,222,308.96,2025-08-30
42052ce3-85c0-498e-961c-6a6cc27460bf,109,Service_2,115,474.25,2024-12-27
171047a3-4d87-4e9b-814f-9c6ec4a6fe39,315,Service_2,471,526.86,2024-03-19
408ee5b4-f0ec-4b44-ab5e-b5916e9c3c2d,19,Service_2,489,525.66,2024-10-26
5fc7dffe-db97-4796-af75-57467e70c527,107,Service_2,449,255.64,2024-09-21
85a2c416-029c-4af0-805d-e5e65ecd41c4,245,Service_2,316,112.41,2025-10-04
f94977ca-c4c3-43f8-b0ad-b8fe78742069,290,Service_2,69,93.08,2024-02-20
92ccd0d5-d7d0-44fc-919c-99a5fdc197df,111,Service_2,86,351.42,2025-04-07
1f9973bc-c6ec-4f27-a97e-c86296bb2746,176,Service_2,499,756.54,2025-04-25
337d80e5-672d-4e70-b443-75358b80c3bd,39,Service_2,194,897.87,2024-11-02
a3e477e4-2378-4c94-8480-318052ed7ec6,138,Service_2,429,579.71,2025-03-20
2a5e1421-a380-4c4c-8102-5037b528fb0f,131,Service_2,496,150.75,2025-08-08
405c22a1-6f7a-4989-93c4-c8f4d2b37678,162,Service_2,177,839.54,2025-11-14
f9589b48-f5c9-4b46-910e-ead56bc3e197,315,Service_2,323,31.17,2024-04-29
0efa46a0-75cb-4a6e-871d-36ec96b74199,202,Service_2,228,58.57,2025-10-04
1dea4d0a-da7b-402e-a221-ad8b457cc7bf,15,Service_2,114,63.92,2024-02-18
47edf395-afbb-452f-a461-954d4c080801,229,Service_2,10,573.13,2025-05-14
961c1cc4-8c53-4543-8823-0f658ceb9fad,160,Service_2,200,281.73,2025-08-23
fb41c97f-3f0d-43bb-b348-95173040b9b1,182,Service_2,410,128.51,2024-05-29
b85aaf80-969c-4bb6-abc1-d5e72738c817,102,Service_2,65,678.73,2025-03-09
f79c9981-19a5-4f50-a21a-2eafb8db2698,133,Service_2,15,122.32,2024-08-11
2dc2da4f-c290-429f-86b2-2c2940d3b80d,211,Service_2,71,538.69,2024-08-28
d9988119-65ca-4d74-a940-639216f665c3,171,Service_2,25,470.77,2025-10-30
889fcb60-1dc0-4805-b2f0-6df42d1f0b68,303,Service_2,218,819.8,2025-11-19
091ba000-1994-4094-9c73-a84ad2a9b9ce,194,Service_2,112,144.15,2025-05-19
69e07123-49c2-4368-b477-007a534ccd00,78,Service_2,312,654.99,2024-02-27
be3571ae-a272-41fa-8f54-0d5df0c38b48,275,Service_2,191,961.73,2024-01-28
ec1ee9f5-3a44-4b1f-8e30-31d8bd42c668,266,Service_2,473,202.15,2025-09-07
9f042c72-be04-4cd5-bae0-c240143a140e,71,Service_2,119,370.7,2025-08-20
2c1098d9-1f92-45fd-bf68-0f9db3095c97,132,Service_2,128,990.18,2024-06-18
75b73b90-4973-4552-a409-1fb29a63e401,304,Service_2,27,700.31,2025-09-22
d8d4fd4f-9529-43ca-80b3-9eaa374f662c,162,Service_2,460,111.68,2024-06-27
487902c8-dee6-4bbc-a9cc-5c1c403cc7c2,206,Service_2,115,523.04,2024-08-02
49e51bc5-0f00-4f2f-bcea-b498bd9e10a2,126,Service_2,70,953.41,2024-08-28
c0536ef7-c76e-4fc1-93f7-d0ad6a337609,213,Service_2,100,460.28,2024-01-25
f7f418f8-b378-4863-9824-a07e42581bc0,138,Service_2,46,609.83,2024-12-29
1b173e92-4359-4cde-a41e-8772972fb562,8,Service_2,67,985.8,2024-08-04
5f10786f-bfda-4343-ae39-05b1d6425361,83,Service_2,488,599.92,2025-04-30
113d207d-1d24-436a-808f-925c3d554330,220,Service_2,61,237.1,2025-08-22
d32a7d4b-c5ec-4426-b461-64bafe044342,60,Service_2,148,905.29,2025-08-10
724aede2-bcf4-46ee-8b40-d6a8767f483d,319,Service_2,453,405.47,2024-04-28
f14093b0-c883-4f63-84cd-8bc69b714489,254,Service_2,193,261.15,2024-03-03
741f84a9-8c99-4b68-b095-20e2e5161a26,212,Service_2,480,38.48,2025-04-21
10b5b600-cf40-4a68-8aec-4a39f032ffa1,158,Service_2,148,813.42,2024-11-30
73caa061-8283-485a-8591-8c8dc93b1a6f,200,Service_2,11,202.68,2024-09-27
6b0e90cf-dde8-49f8-9f60-5958d0cb0e01,133,Service_2,273,124.62,2024-07-03
0195aba5-1d04-46a2-afe6-0d0c73f0a87a,247,Service_2,130,835.65,2024-10-04
c8113b4e-10b9-4513-8c64-c1665ce9c4a9,128,Service_2,8,656.75,2023-12-08
ca73236f-ba5a-491b-ba01-981b5399de65,108,Service_2,145,585.43,2024-10-20
54ba89ab-e8cd-464d-9ffd-d5ceb3abf38b,12,Service_2,293,414.74,2025-09-15
67bdff65-9f7b-48a0-84c2-7b2c56d86275,279,Service_2,178,801.33,2024-04-11
b29830b8-b95d-41ec-ab5a-b5400e4876c7,104,Service_2,378,720.17,2024-02-15
ad5120e8-8c05-44cc-8dfc-8d7ea394ccc1,204,Service_2,403,840.15,2024-06-11
02162838-d79d-40be-9d25-72621c1aa1fa,258,Service_2,159,268.87,2024-09-22
e1c249a8-262d-4c4f-aa47-e11b900ca23d,323,Service_2,288,597.56,2025-10-15
bef81cd3-47e1-4036-b967-7f6746d5195b,242,Service_2,292,470.89,2024-01-06
d29b7101-2dd0-4383-9a90-e9ab64497510,184,Service_2,27,993.65,2023-12-18
6c9ba0fd-2cd5-4959-87ce-287703cbbd29,142,Service_2,126,966.95,2025-07-17
3f6c8e0c-3b52-4a95-b9d8-571a7228e414,97,Service_2,443,286.57,2025-02-11
d5454859-320c-4935-baa7-2e2a3222cb4d,300,Service_2,88,305.04,2025-11-04
71195361-f827-44ba-93c7-985e2f2e59c5,248,Service_2,369,624.45,2025-05-15
98b074e4-7eff-4996-b93c-a93e19d05633,242,Service_2,22,639.41,2024-12-15
213d6988-4382-44bc-9299-42e213331c2d,23,Service_2,202,503.37,2025-03-07
01404f69-ab24-43e7-881d-ad6ad10e4251,48,Service_2,308,549.51,2024-01-21
08c18776-5e62-47fd-88ad-edc1b5863530,325,Service_2,30,940.11,2025-04-22
1913e7e7-749b-43a5-a0e4-4b7afe8385ac,285,Service_2,471,150.69,2025-03-09
610922ba-a068-45e0-9cce-009ef523bd63,227,Service_2,357,885.17,2025-09-12
4f8b5767-e283-45f4-81d0-b6aabd262eb8,12,Service_2,127,797.66,2025-03-14
d91fb3fb-83aa-4cae-bd19-0886cc308768,309,Service_2,395,504.68,2025-07-02
032c26ae-7352-456a-92cc-2a321cd1aa39,37,Service_2,380,918.66,2024-01-13
daadb6a6-2969-4d31-8bbb-1b8e6a89b783,39,Service_2,400,838.83,2024-01-04
febc2ae3-9cf5-4b9f-a751-fe250c81a81c,281,Service_2,167,691.04,2024-06-03
443029f0-aa82-4ea1-8e62-e454171b9417,217,Service_2,499,979.31,2025-02-11
d8d3295b-0780-46d5-b0e0-d07dd5890032,62,Service_2,212,631.75,2025-07-15
764587e8-862b-43e2-bf2a-c459252d4171,74,Service_2,255,789.98,2024-12-20
b57d480b-ec45-4de4-939b-709fb0d90a4b,274,Service_2,463,767.87,2024-04-22
002ce42b-77de-46be-81b7-5bf3ffe092e3,147,Service_2,259,290.2,2024-11-20
b6557afc-c006-46c0-9ea6-fdd5c0d10b54,30,Service_2,255,197.29,2025-09-27
9c53fa6c-1352-4dac-b2f6-8af986ee86a3,39,Service_2,266,995.63,2025-03-14
30bb2a1c-9492-4c5a-abec-a68456a5cf54,217,Service_2,91,792.74,2024-04-03
308e63a2-e5cd-4480-ba1b-33139cc63088,111,Service_2,5,539.56,2025-05-18
f68436fa-5184-4707-9f50-f68ae7f5cb8a,101,Service_2,385,146.85,2024-08-19
4cb237ad-2a73-4f52-8b2f-4bfad8f277b6,127,Service_2,159,774.49,2025-06-30
c9f69664-7cab-43ff-bf0e-00248de95745,59,Service_2,328,914.72,2025-10-09
e7896f63-59cc-4dd8-90df-97172e56e545,14,Service_2,226,525.15,2025-09-17
a0437d84-9a27-44cb-a51c-17a0063fc8f1,174,Service_2,6,993.42,2025-09-12
90acb78c-3eaf-48c8-8e45-02a7b1996668,257,Service_2,269,248.65,2025-09-03
37fecca7-6731-45f9-a66a-cfc10bf039be,114,Service_2,1,226.74,2024-03-25
d4ef3151-61f7-454b-96a4-db809b981a9b,120,Service_2,58,834.8,2024-10-21
c1dcaa86-5a9e-4789-842d-6a67942b5d28,74,Service_2,352,376.45,2024-06-05
e912c466-8f48-467d-9538-9f1708e21d6c,249,Service_2,212,178.04,2024-12-10
27a4d188-c5c1-4fea-9ba9-7e58fa2a2ae9,309,Service_2,15,550.15,2025-03-24
5fc4343a-ba55-415a-a9b0-77f4c80273f6,134,Service_2,268,712.11,2024-03-21
2efbdf84-7f53-48a2-a729-717b53605a25,212,Service_2,345,304.58,2024-02-06
c35f4e04-1420-48d2-a144-df436142dfc3,321,Service_2,215,125.08,2025-06-21
7959c900-1c25-4649-a3d7-4c717e17f968,281,Service_2,419,693.21,2024-02-24
713f0c03-e3fb-4481-bdd9-88b069f32e11,37,Service_2,190,572.21,2025-07-04
327c72a8-5ab0-4d53-ba8e-2cf42065f008,273,Service_2,276,357.04,2025-03-17
45e8334d-0405-445c-98ed-89a9b46e4553,216,Service_2,242,36.99,2025-05-19
520bf4c9-9f00-48ed-b2ef-202a981d769c,279,Service_2,173,335.7,2025-01-11
14875f79-2d1d-4e16-ae7b-1c1cf83770d5,43,Service_2,50,547.13,2025-09-06
2387b075-c1b0-4ca4-a2b7-23162571d39b,23,Service_2,2,124.54,2024-04-17
d28da4e2-ec1f-4070-89e7-fb7b1e4d4fbf,38,Service_2,438,816.95,2023-12-30
a1c7bd58-2c1f-4bf6-a729-3379064b96d4,283,Service_2,225,247.1,2024-12-06
ce06d87f-6ce0-41f8-88aa-6be3463809b7,141,Service_2,124,719.22,2025-06-07
a007816d-742a-40aa-8839-621151eeda2e,120,Service_2,219,851.5,2025-07-30
7337775b-381b-4bb2-848e-77377ceb3172,120,Service_2,142,204.39,2025-08-27
183862fa-35d3-4986-a869-2fb7b4051f0e,75,Service_2,437,431.69,2024-06-17
c148cdd8-0e11-4f24-be18-dee3b2a351bf,87,Service_2,100,324.71,2025-01-31
0005c3a4-b2fe-43eb-bbcc-06a3b812b937,155,Service_2,50,672.99,2024-11-12
a532b764-ae90-4da1-a9e8-099934659e18,228,Service_2,62,210.14,2023-11-25
2609980c-599e-43eb-a855-e415dbaaedcc,95,Service_2,442,500.7,2024-08-28
21210334-936c-45b8-8f11-de2efa8a85c0,4,Service_2,494,591.18,2024-06-08
8a35096d-ede1-4d57-bbc3-5844a5fb1943,179,Service_2,188,357.41,2024-11-29
d9f1850e-a8f5-40c4-8500-c63f96c79681,161,Service_2,278,881.18,2025-05-10
a4b0f15c-85b3-4623-ac57-4dd751c95a4d,68,Service_2,162,641.49,2024-10-08
07c7d43a-4245-4963-9823-fe6bac728cd6,275,Service_2,354,479.85,2024-01-13
3a9cc109-5e26-48a1-90a9-7b272454c27e,256,Service_2,417,35.34,2024-12-05
56c4bf06-7cdb-417f-bc56-5a89d98c82bb,47,Service_2,145,590.22,2024-02-20
1837b76f-770c-4d0f-b67e-fcf7cc9311c6,307,Service_2,77,838.12,2024-02-05
0d043114-40f1-4b78-bc9f-7e4c6e55f457,227,Service_2,369,312.36,2025-10-02
7caef130-9269-4114-8f5b-2de6fd93b7e2,189,Service_2,238,564.28,2025-03-27
6cc86b01-bb5c-491c-91f8-4f4ded0aa2b6,85,Service_2,211,820.99,2025-06-09
de1d9510-8f34-4444-81b1-1f73e97f2a2d,152,Service_2,26,741.85,2024-08-26
67b83491-012c-4d4a-b5a7-b3b0ff491dbd,94,Service_2,283,724.66,2024-04-04
8dfc8cf5-050d-4591-a77a-a15fc7c5f41c,67,Service_2,137,863.4,2024-11-21
94c82eb8-8bd7-4cec-8b14-2f565081ec05,63,Service_2,240,484.18,2025-10-26
a2f04f27-2996-413f-9643-4430af1d2492,241,Service_2,465,386.07,2024-06-27
6fd486db-5d79-441e-850d-fa6eaac3883d,161,Service_2,268,760.26,2025-06-19
b0be27ed-81f9-4d36-a729-cf6efc22e326,226,Service_2,73,922.12,2024-05-01
c570d2b1-7027-4612-81c4-68e19467856a,135,Service_2,388,776.52,2025-03-02
