record_id,area_id,service_type,units_processed,processing_cost,operation_date
675192bc-6e79-4e3c-a688-60b84c8fab81,236,Service_8,191,438.99,2025-09-24
0d9bd560-4616-4216-bd41-e14a0075fac8,171,Service_8,388,158.54,2025-07-14
fbf1bfb9-9aaa-4644-9afe-c5eab5362e5b,111,Service_8,62,131.62,2025-08-30
6c8dd1d6-5de6-4210-8cb3-d4f336344bd8,146,Service_8,4,608.66,2025-08-24
c8778c00-f8b0-4b05-a6b5-18b973635971,38,Service_8,119,670.31,2024-04-14
fd0e1174-2ea4-4140-95ee-d410f9ad940a,264,Service_8,222,417.65,2025-01-01
8af85def-e8c4-4bf8-a061-3f0a547131b9,262,Service_8,399,595.55,2025-03-11
2c64be10-d07e-4479-9c57-d53e2c51bcf5,175,Service_8,432,214.55,2024-01-17
32c48974-cda4-4e40-b6cc-875528c05da2,186,Service_8,60,902.68,2023-12-05
a4a7f144-4ac6-424e-8e8e-6da5644d0631,249,Service_8,323,253.17,2024-05-01
b2c583a2-1c34-445c-9b94-57a380d625c7,293,Service_8,292,811.84,2024-05-23
e1ffb3a2-ec3e-4538-bb6d-1bcb04e6be59,177,Service_8,24,270.44,2024-04-01
bb40caf8-0129-4850-9d3b-7c5909092f33,184,Service_8,288,478.4,2024-08-30
e827a7a9-48a9-44b8-951e-5822a83ec316,243,Service_8,21,578.94,2025-11-18
40032eb5-8346-4ba6-a844-59f54623281c,22,Service_8,412,746.68,2024-11-17
06ec5d20-d6cc-404b-a7e7-8bfab0cba63f,205,Service_8,383,177.4,2024-04-23
c43cadc1-05c6-4e69-b5ff-7b92d3af0665,12,Service_8,342,934.07,2024-12-17
f3463dc5-1927-4e94-9433-6f8d76f2984a,290,Service_8,467,482.58,2025-06-03
05c6c956-eff2-421d-a7c8-e36e0afcfbbd,159,Service_8,265,213.03,2024-12-31
fe47a4a8-9011-4f44-b138-27aee4772ff6,202,Service_8,46,954.69,2024-02-15
67598fb6-ef4c-4253-aa5d-23e8ef4ebd52,165,Service_8,380,940.86,2025-03-22
e505108e-a2e9-4a18-8614-8b643c11b5f5,52,Service_8,304,754.94,2024-10-13
d5afe09a-309c-48d2-b174-aabc35c88bf9,149,Service_8,471,152.84,2024-06-13
976dbd2e-1497-424c-af3e-963fa5052db6,293,Service_8,95,761.89,2025-11-08
e75d7f60-5841-491a-8226-2259b6677ca4,75,Service_8,476,75.35,2024-11-27
dd9e1b01-3b06-4b4c-b3c6-b31e0c0dd437,286,Service_8,124,456.88,2025-08-14
44e7fbe1-e4de-49d7-a623-2f847efbfd0e,44,Service_8,54,768.01,2025-07-20
cd083ee7-4b4f-4de9-a0bd-42b6ffd4958f,207,Service_8,343,679.69,2025-06-03
35a808d8-a731-4879-9604-88ab031ab435,171,Service_8,169,295.87,2024-04-06
7bb0a8ce-d6af-40ec-9871-f97020dac9cd,181,Service_8,139,657.95,2025-01-10
70de2ebe-7d0a-42d1-b65d-68b9d1ef9882,250,Service_8,284,501.86,2025-05-08
e8c0e0ce-a634-42df-a7c5-22ae5a17170a,155,Service_8,404,45.76,2024-01-27
bde9ea93-d37f-4dfa-b24e-09c3fab60a63,103,Service_8,140,972.88,2024-12-16
8432f42e-4f48-465f-8e32-49dedbab1567,32,Service_8,99,407.27,2024-10-23
b905e8ef-6c6d-4327-9a79-4dfede750edb,18,Service_8,328,382.74,2024-03-12
99d59d16-5e31-4ac6-a101-32c4114db430,25,Service_8,245,138.59,2025-07-30
14f78f78-40f1-4739-90cf-384d805a2e4f,232,Service_8,363,844.85,2024-09-14
edf7c3bd-c41f-4740-ada1-edf28766cf6c,1,Service_8,163,524.09,2024-03-17
c817faf8-1445-415e-9af5-eae2fbb52308,138,Service_8,343,425.46,2025-09-06
1e51bc57-6a47-4539-80df-a22d5124cc70,226,Service_8,491,685.84,2024-11-22
d16dfe0c-1879-4b30-948b-ad3a5dd7ed27,266,Service_8,361,161.68,2025-10-30
2d76447c-340e-4b98-8a03-07d385aea203,201,Service_8,94,73.34,2024-09-11
d913cb03-f671-4dde-bfb1-488ffb628cca,189,Service_8,450,355.82,2024-10-13
0de097a5-0e45-44eb-bbf1-b1aedf9d87de,155,Service_8,260,59.09,2023-12-13
3eb2bcc6-2bea-437b-ad23-3cfb1301b27b,141,Service_8,246,895.95,2025-07-09
d32b820a-3776-499d-94df-6a1b14e92e43,291,Service_8,277,377.19,2024-09-26
40c86456-96a1-4085-bf44-1f281391d5b0,252,Service_8,53,388.69,2024-05-04
722b10fc-f600-494a-87a2-9ec8cb4d556e,212,Service_8,133,928.44,2025-09-21
d4c38987-32c1-4457-ba82-bdf001e12c22,118,Service_8,495,873.96,2024-02-20
9d865b63-71f8-4666-8294-334a61218f19,97,Service_8,435,916.62,2025-02-11
7255b732-0d48-4822-8805-9274811b7f9d,254,Service_8,393,217.68,2024-04-04
29127cb2-cf0c-4025-a7eb-2b966d5bb197,325,Service_8,259,537.46,2023-12-11
221617de-60e6-494b-92c2-82b7bc607645,306,Service_8,219,230.28,2024-01-11
06d3d572-0ebc-4a94-b793-f6f028e74985,178,Service_8,246,336.93,2024-11-21
994edb97-e530-4a03-b0b1-e1d2e637a674,285,Service_8,15,559.56,2025-03-23
785897fb-7d7d-4564-9340-6a10f258a82f,278,Service_8,303,968.31,2024-07-12
0906ecb6-96b1-4d7e-b52a-377dcd0077d8,82,Service_8,322,735.76,2024-02-21
8bbb7184-6c4b-47f4-971c-ae1fe7cc587f,47,Service_8,278,383.79,2025-02-19
349777ab-fe10-4a8e-a0f0-9d62de05c104,260,Service_8,305,741.39,2024-08-05
04e7eaab-cc44-4c10-b5de-0d995b7ce227,286,Service_8,195,324.41,2025-04-30
ab8af7ac-d890-4b19-aaa1-3310413428a3,12,Service_8,277,67.55,2025-03-06
4d1425d0-7432-4701-8b2f-81c21a2d30fc,198,Service_8,20,75.83,2024-07-01
e2d4cdc5-59bc-41b6-849e-730939668e24,282,Service_8,55,46.3,2024-02-04
005fb9a6-73ac-4616-b8e7-0f2b94045253,303,Service_8,439,428.99,2024-07-18
847fa5db-6e21-47e2-986d-f96d7792ad96,313,Service_8,397,337.03,2024-06-26
5099a593-55a7-46e7-9440-0f790f009ef6,190,Service_8,359,110.05,2024-04-10
39afc61e-301c-4bcc-b2f5-0d7e168140a1,78,Service_8,24,772.62,2025-06-22
48af0962-e2be-43c3-bb60-29353de98be6,213,Service_8,32,496.87,2025-02-17
113dfb76-314d-43ff-b02a-cbc97389ebc0,201,Service_8,214,986.68,2024-12-21
e62f6d83-8e67-4468-b548-23f246783f54,111,Service_8,125,678.61,2024-03-08
3f5eb2d5-2881-4290-b876-2e9747d074c8,42,Service_8,498,756.83,2024-01-20
f8430e44-27ef-450a-bbce-74bfc85f4eb0,100,Service_8,345,424.16,2025-06-04
1118026a-160b-4ce7-aaea-4e6176e7288f,14,Service_8,362,98.35,2024-12-30
400c7afb-8871-4e81-81dd-f46610f45de4,316,Service_8,168,652.95,2025-10-17
41a4faa8-e808-46a7-91f4-2d4c5d1bbb60,278,Service_8,236,47.08,2025-04-23
7745800a-de9a-41f5-a692-f443d1eccb58,324,Service_8,369,281.36,2024-06-08
12adc08c-a7eb-4187-aad9-60632c10453a,106,Service_8,143,155.72,2025-02-12
c49791c0-c745-4a33-8405-fdd78760ea9d,217,Service_8,431,628.46,2024-09-22
df5cd5ef-5e77-488a-a05d-91bf248aeb43,206,Service_8,365,98.97,2024-01-09
9400ccb1-08e3-4707-96c5-d9ba0e0e2735,156,Service_8,66,152.83,2023-12-29
304b3631-9b55-4c03-ab8a-a3388e60fcc4,216,Service_8,373,243.57,2024-04-11
c5de9684-5616-442e-9294-1dd0c01b50aa,20,Service_8,67,327.11,2025-04-21
95c3643c-8bda-466e-9a0e-0573bcffb83d,247,Service_8,270,570.33,2025-11-05
44af8001-25b5-4f49-bf31-ec93332ecb63,301,Service_8,76,710.36,2024-08-09
324c53bc-9b5d-43bd-a4e6-21dfcce686d9,152,Service_8,485,117.94,2024-05-25
b54244db-1939-46f6-8009-77630d2300a0,192,Service_8,440,211.69,2025-10-16
1e396217-309c-415c-8675-d6c93f419121,221,Service_8,290,871.27,2025-09-14
1c5c6707-bbff-4ac3-9c6c-2b07697bc13b,135,Service_8,325,479.51,2024-02-24
19952507-ef09-4203-8c10-6fdb78fa8f85,159,Service_8,178,183.7,2024-06-24
b7690eca-6fac-47b7-8624-189790ad05bc,29,Service_8,138,795.28,2025-02-23
3522d31f-53be-4830-8b09-7c7e8d3f774a,102,Service_8,266,607.57,2024-01-14
9ce2197c-9dff-491a-907f-a03a1cff555e,9,Service_8,209,240.66,2025-05-04
52800f1c-28c4-4ad0-8646-047dccc3b0f1,76,Service_8,75,808.6,2024-03-13
3f2fce0e-1ed3-46e4-99cb-3739948eb7f6,107,Service_8,23,868.88,2024-05-11
3e55faf2-75c4-4bf7-992a-82bbfc469f44,126,Service_8,273,991.01,2025-07-09
7c0c24f4-c938-457f-802b-ae609bee3900,106,Service_8,76,932.69,2024-09-09
7779ac4b-9aea-4435-98dd-c6b651023f6b,116,Service_8,117,334.19,2025-02-09
37539255-0644-407b-99fa-8e0a5091628d,265,Service_8,411,772.62,2024-12-27
0f6db7d5-23a8-468a-8feb-ba1a79d30848,162,Service_8,333,734.36,2023-11-24
2478e471-46e0-4a48-a60a-be22e2e15fa5,180,Service_8,277,794.04,2024-11-04
bd4a75fa-e5e3-4065-82b5-4e24f988e82b,246,Service_8,184,202.91,2025-10-30
38c96c53-a86c-4b71-83a1-894c73e0025b,284,Service_8,476,574.76,2024-11-12
75ff1590-5e87-4e36-bfe8-540bf7328dca,3,Service_8,51,726.91,2024-05-15
6ea1696f-ee54-4161-8e64-b04c03514332,252,Service_8,204,860.63,2024-02-20
387f2db0-22e0-4b1f-b585-cbbf6d4e758e,137,Service_8,4,345.7,2025-09-28
248fdc2b-e32f-4b14-a413-9f193faaaac1,52,Service_8,1,598.73,2024-09-23
578e9bd3-913d-46b3-8b5f-334f6fbf7881,96,Service_8,469,211.11,2024-02-17
e725296f-c360-4fb9-839d-f9c32a565ee3,41,Service_8,13,851.96,2024-03-07
badc5942-0408-48e6-9a62-bb12a06139e2,263,Service_8,108,420.84,2024-12-02
833a4b61-9898-4cf6-9af2-dffd97317998,95,Service_8,249,764.88,2025-01-23
0237e089-8a44-4b3c-87f1-ed6b9a584b65,304,Service_8,476,768.67,2025-09-17
11d6fe1b-c255-4d40-921c-8c1926d1dcc7,21,Service_8,445,306.11,2024-01-07
7309f425-deee-4555-b5c2-0a5cb5942bef,225,Service_8,453,431.79,2025-04-28
c4e235a0-d480-42de-9e38-ca4def700724,196,Service_8,426,509.2,2025-06-06
7787343d-f384-4805-aae7-7a7fa093c2a0,232,Service_8,7,699.16,2025-08-06
6db6e86d-6420-4d7d-946b-7cd58a8c90fd,258,Service_8,76,736.0,2025-11-05
4185844f-bcce-49c7-8662-26b8bfab44e4,299,Service_8,458,352.27,2025-03-12
1023cc3f-fcdc-4392-ba7b-7bb725183995,203,Service_8,214,365.8,2024-02-07
ec3f91b6-1868-4c28-a75e-a40718adb41f,75,Service_8,340,910.31,2024-02-28
ec077753-52fa-4a2d-95b1-e80d403dbf33,56,Service_8,348,451.36,2025-08-03
61ee81ba-ad51-43b3-9207-3c5559a8e194,51,Service_8,11,752.03,2024-03-05
d5060fd5-ea48-4e37-8266-f2bc3c283275,222,Service_8,83,400.91,2025-01-14
61f7f011-f73a-4823-b59b-b62eafd658b9,308,Service_8,491,822.18,2024-03-09
8dc6c572-195c-47f9-8ef0-21f9203cb242,291,Service_8,173,134.32,2024-03-17
0073200d-36da-4966-b50a-6d1f255b3dac,8,Service_8,417,985.57,2025-07-04
d08363d1-da4c-4426-9640-fc306424b81d,296,Service_8,456,933.69,2024-10-02
0fd2d00c-a779-4cc2-9b91-e4d357c6f986,259,Service_8,118,801.77,2025-06-15
44cb774c-b340-45be-9185-c3653bbe1a7b,170,Service_8,229,23.7,2025-03-18
3e971850-a149-4bdf-8e46-12f90e261132,144,Service_8,321,985.37,2024-09-09
8011af38-783f-49de-96ea-d424e58665ce,34,Service_8,160,533.63,2025-08-06
b4f2f3a2-6a95-4e32-bb55-d9d01c901a6c,41,Service_8,367,80.81,2025-10-11
aada750b-c3a4-4a40-983d-5e1b611daca5,170,Service_8,44,251.63,2024-08-29
21a7500b-91af-486e-ae3a-96177aa6334b,14,Service_8,267,339.24,2024-10-07
6b536173-240c-4585-b360-e82bfe884dbc,182,Service_8,438,704.51,2024-03-10
b6464014-d19c-42d6-85a9-8a808689bc9d,290,Service_8,123,198.98,2025-09-13
10e21c5c-b5ba-4e99-9e50-33bf120360b9,64,Service_8,221,393.53,2024-07-25
67488e0e-00b7-4da8-a922-134665fa9677,215,Service_8,102,773.51,2024-05-15
cdc54456-e1d9-4cce-8c44-716ec95af54f,23,Service_8,40,766.44,2025-08-03
ef5f9864-ea00-48e6-a920-3db53d03f963,96,Service_8,74,496.52,2024-06-17
6bf035cb-a9a1-463e-96eb-c6451b2dd9ac,64,Service_8,109,55.69,2025-06-13
4d741713-235e-4388-90ea-ffcf0225e683,153,Service_8,332,496.2,2023-12-29
c31e211e-1ee5-4abe-a13a-cd6ebeb1d1d9,266,Service_8,75,764.36,2024-03-14
decd576f-98f1-458a-a1b7-e194da3f8df9,298,Service_8,6,708.01,2024-08-17
53b9c980-7edd-4852-a217-13fb3db0b1b2,202,Service_8,320,625.92,2025-10-02
82578e0d-bfd9-4c9c-bb7e-6545c5dca44b,72,Service_8,115,971.35,2024-06-05
e166c595-a379-43c8-b424-30e3bedcde7c,71,Service_8,176,320.1,2025-11-15
6eab81bc-de4b-4dd6-82d3-203a3b2e4a2f,178,Service_8,271,193.61,2025-08-11
61b40115-b58b-4652-b371-933f32848eac,202,Service_8,358,767.87,2025-07-20
bdd47a6f-7a84-4f63-9fd3-b05e1e382b20,250,Service_8,113,816.17,2024-01-29
7b9c178f-bc05-49b5-add3-f8390d0aafba,116,Service_8,97,673.83,2024-11-28
08687f7a-5902-4bfd-924a-1ea7c834d914,222,Service_8,481,633.51,2024-03-07
be5cf361-aa82-4f10-8c9c-cdee0614ecc5,263,Service_8,123,109.26,2024-05-06
7a2902d3-0bb1-4ff4-9442-8c85b0be3249,31,Service_8,90,256.99,2025-10-03
cca914ee-ec20-46e3-ab4a-0cc25bcff376,75,Service_8,371,454.5,2025-09-09
4f28ee7f-d28f-437c-94b8-7580370cf792,25,Service_8,348,931.19,2024-01-30
5e748451-5cdf-4c41-9a4f-1bc8e62783ba,156,Service_8,334,91.32,2025-03-01
69ad2408-a9f2-4aa7-9184-d5c0b3870e05,95,Service_8,135,817.55,2024-11-12
0abe5807-6f7e-4bf4-bf04-7bd5da6b8b9e,82,Service_8,229,816.33,2024-12-14
89ba514b-3908-4dc1-946f-b0cfe77ba490,226,Service_8,147,454.14,2025-08-25
73c760ca-7731-4850-96fc-56dc7264d147,101,Service_8,128,664.51,2023-12-07
51aa97c7-2db2-46ac-9b9b-e38f963363d3,126,Service_8,207,658.48,2025-02-10
e124d339-c827-4b7d-8437-cad73f92e14f,127,Service_8,435,582.23,2025-08-03
63082d55-b862-45b1-99e2-e04a7ef883e3,172,Service_8,376,81.95,2024-10-18
8a5a39a9-bf8c-4b17-9874-301b859cc12a,24,Service_8,414,307.53,2025-06-03
200ddee8-add9-4d3b-90b0-8d996e377b13,65,Service_8,31,982.53,2024-10-19
baae0c86-f52c-4fc8-8521-c85a3d616118,47,Service_8,260,688.29,2025-02-19
e8895061-5eb1-4a03-8301-fab12069b878,76,Service_8,405,150.16,2025-05-18
c54b0ed9-5b4f-4679-aeb4-58db9bd4c1a3,14,Service_8,193,969.46,2023-11-27
1825104f-fdd9-4a45-aa28-9a9b81464884,266,Service_8,430,118.96,2024-03-03
75ded845-3780-43d7-8449-817cc9c662af,14,Service_8,12,144.81,2025-02-23
10dadfbd-81d3-43bf-8b53-8818f333a1fd,227,Service_8,384,973.46,2025-03-20
8535fe9d-238f-4bb2-b8f6-bc258eec9abc,193,Service_8,14,133.0,2024-04-17
a8077e74-12f3-485b-936d-fb22aeb2151c,54,Service_8,239,817.65,2024-11-08
881c2ed5-3534-49a0-9b4d-7c409d5e483e,269,Service_8,28,262.29,2024-12-01
dce9c3f2-aab4-4a00-a4a7-193c8b0fc2ed,132,Service_8,466,643.21,2023-11-28
0a8d3bd6-1e35-49a1-8ffd-492446f8d19e,86,Service_8,273,729.55,2025-03-09
aa31c903-7b14-44ee-b1f1-83664957f302,51,Service_8,409,831.15,2025-09-19
5b1bbd75-1898-4f89-b875-6f2b5790ad49,281,Service_8,194,579.09,2024-03-16
e031d4fb-d64d-49bf-ad23-b0d7af43678c,112,Service_8,477,617.02,2025-10-30
dd8a48f1-624e-41c5-a77e-5a8fd292bd14,160,Service_8,7,298.69,2024-12-14
166897fa-9382-4931-9f26-c96222c8ead6,247,Service_8,162,244.58,2024-12-10
01dd7c3b-10e8-4ed1-9fd0-90a26f2a75a0,50,Service_8,97,660.13,2025-05-15
bd428a9a-dbe1-452c-bba3-5c2d66d07a12,174,Service_8,100,906.91,2025-10-15
eaf76890-e6ea-4099-b130-424d3c66b96b,307,Service_8,26,65.55,2023-12-30
1f08fc0d-12f4-49d3-96dd-294321722c04,83,Service_8,336,939.07,2024-08-13
8affb42c-0f27-47ad-9970-ebfba645be4f,184,Service_8,30,817.5,2024-10-21
c572ed13-ce41-40e1-9fd3-5f65930aeb02,187,Service_8,193,894.52,2025-01-03
f0287646-e44a-423a-ab56-e222ed77c97e,218,Service_8,415,454.49,2024-12-30
e8d2c750-f7a9-4daa-b427-af3b2809c9f7,11,Service_8,237,467.83,2025-09-26
a7f196c1-174e-4fa0-bbad-d421ae624ae1,10,Service_8,102,121.8,2024-02-01
9d5f5a99-cb0f-46fa-9325-0951b9462f12,83,Service_8,383,817.53,2025-04-10
f027be15-7449-40af-a471-dcc18e12042c,196,Service_8,346,576.44,2023-12-22
7edeeaa4-f8b5-4762-bbe3-a7cd2df884ea,240,Service_8,348,856.75,2025-03-23
f634f86f-39a6-409c-95fe-d7500a290900,48,Service_8,68,278.17,2025-02-27
06bfb7d0-5ace-4de3-b582-523f70c678e8,150,Service_8,66,249.16,2024-11-03
f5380b80-4735-4f5f-8626-e9726d342474,273,Service_8,371,194.07,2024-10-10
e85ac5a8-71be-46fa-95d6-0634e697df1f,144,Service_8,87,877.19,2025-11-20
21737ee9-87d2-4f23-b185-c0b3c1a8d8bf,74,Service_8,287,951.16,2024-03-08
875abbb5-1874-48a7-810a-90add43df617,296,Service_8,133,659.8,2024-07-24
6f74729e-2faf-4150-8538-d88c01217298,253,Service_8,307,576.35,2024-10-19
4721b841-6908-4619-8e82-18c58262dcff,301,Service_8,359,931.32,2025-06-27
8f216fa9-81c5-40c0-954d-f950908ab12e,111,Service_8,8,606.41,2025-10-08
5e2278bb-798c-45d4-afbf-96661735e952,62,Service_8,225,311.0,2024-11-02
a43229ac-a6ee-4d5f-9494-90cdb437e75a,300,Service_8,111,233.72,2024-02-07
3c03490f-841a-4be5-a580-a7e3c29c82ec,37,Service_8,468,129.07,2024-11-04
d9e6b4e5-5352-4a06-9c5e-afd922f8ff23,117,Service_8,24,634.9,2025-01-29
791b307f-28f5-4f46-9bb7-c1e1327bd7e0,100,Service_8,263,687.61,2024-10-21
4eb4724a-649b-47f4-a95a-6ad14ca94c60,209,Service_8,348,555.03,2025-01-29
d068e6a2-4289-4739-95a2-49a8bf04bbcb,142,Service_8,125,704.03,2024-07-17
2dcda803-2789-4e58-b9a9-732f62abf4fc,72,Service_8,14,285.21,2025-08-02
f1bb556a-8e12-4eeb-994e-4e96175d98b8,169,Service_8,344,976.64,2024-01-18
f91c5771-9f07-47c2-8df8-8835d8ad9cac,182,Service_8,109,491.73,2025-03-26
be405cb2-20bf-4411-9ec1-942f8d052ec1,239,Service_8,207,532.94,2024-06-01
7a785998-53a0-4bbe-ba8b-5cc3ef1ccb8a,75,Service_8,391,418.11,2024-10-10
dac1ed82-1f16-41aa-a70e-83ed20869653,78,Service_8,97,588.84,2025-08-20
838dc8ca-8b98-45c3-8797-08efe0719c3f,80,Service_8,257,842.83,2024-04-14
a4e71cd4-a066-4e4c-bf6e-5199979a8e59,46,Service_8,414,941.42,2024-06-17
7f948c30-2e0d-4624-8f00-1a462823b3ec,233,Service_8,18,258.59,2024-03-05
81aed31f-0ded-4bfa-9cfd-19e776a1fee5,9,Service_8,31,938.45,2023-11-30
b8b98ada-cba1-47e7-aa0c-945d44c2e642,139,Service_8,438,957.91,2024-02-26
3047badd-07fc-49a2-bc61-b01078359a30,47,Service_8,370,901.15,2025-05-07
bcbe56e6-b044-4f60-9d54-8416901d4d8f,165,Service_8,76,815.42,2025-05-22
7b8049cc-bcd6-4462-9962-bffe65accd11,157,Service_8,275,344.02,2024-08-24
9c68735d-2144-4ff6-a0ea-ac6a250f64cd,246,Service_8,29,349.2,2023-12-24
1e979ddc-34f3-416b-8055-4b2018797649,21,Service_8,280,592.57,2025-02-21
fdacc562-ffaa-43a8-a5f9-26bc29296842,133,Service_8,374,714.63,2024-08-16
09e728db-9693-4e97-b6d6-abda5482958b,210,Service_8,121,150.81,2024-11-02
30cdb766-c6e9-4252-968a-c451392f90a1,29,Service_8,399,284.86,2024-02-15
dbf670e1-c8b8-47e8-8b19-d465c6e04044,7,Service_8,457,310.82,2024-04-23
c4a7549a-cf2f-4ec2-82f4-375498af179a,321,Service_8,239,573.53,2025-01-09
f70c1ff5-5643-492b-ba94-c013bb36f1cf,299,Service_8,322,538.82,2025-11-10
ba30117a-ca05-4c64-bfba-9de328aac845,290,Service_8,332,775.27,2025-03-29
9d5307a8-6c25-4ce6-bff0-c5e7ada6f998,292,Service_8,3,395.1,2024-06-27
2fea2f6e-dff3-4d41-906b-060951bc589e,281,Service_8,498,186.16,2025-07-16
0d26a587-0016-43e3-a1fb-aed3b9d62ede,176,Service_8,371,246.24,2024-09-10
3d95bc7b-79b8-4f48-bdd1-04073dbc877c,224,Service_8,319,797.58,2024-10-01
f5f39307-a4e2-4633-8914-56b14a6d71a6,220,Service_8,86,906.92,2025-01-20
fe220faa-a9d4-4265-9a51-9350f073a34d,135,Service_8,216,955.72,2025-01-11
6550a46f-dc3a-4fad-9a91-a203f1f40b9a,175,Service_8,186,588.45,2025-10-29
3f8d9b61-79f5-4ba2-9622-dc4eedc93891,298,Service_8,6,284.6,2025-06-11
26c40154-ee0d-4ab0-bb83-60bff52f93f0,211,Service_8,129,428.35,2025-09-23
b6e3695e-b95b-419c-b3e3-d883f0462e5c,177,Service_8,336,241.11,2024-11-03
768393db-e8d7-4a2a-a40f-771a2fe895be,279,Service_8,302,707.52,2024-06-07
8e5100e3-78df-4339-bfa4-06cfa6ea4a25,177,Service_8,182,786.8,2024-11-15
993230b2-dbaa-4597-886b-50dbffb629fc,42,Service_8,26,628.46,2024-10-17
83e31f8a-f5fd-40da-b7ef-dbdc46e507cd,131,Service_8,239,489.36,2023-11-24
7cb18f1f-608f-4df5-97c1-d165760e6517,32,Service_8,495,377.34,2025-09-16
be644cd8-00a5-43c5-afdc-64f50aa3c462,124,Service_8,62,658.91,2024-01-11
3c3adcb0-ef50-4916-8ba4-8a2d6be3acd3,86,Service_8,36,841.89,2025-08-11
23bf660f-8ad8-4607-afff-435120d67165,17,Service_8,81,922.29,2025-07-02
d0d703d1-487f-448e-982d-823d2de78f6e,243,Service_8,430,54.29,2025-01-23
ef6779b5-3649-4e9f-aef9-aa7f69e267db,33,Service_8,210,860.14,2025-03-05
47ef4455-5e16-4988-b31e-a79b45cfe4c1,37,Service_8,473,663.23,2024-01-30
d05b8f94-1071-4422-94e4-77d9ac84495a,199,Service_8,238,568.11,2024-05-10
