record_id,area_id,service_type,units_processed,processing_cost,operation_date
843ec459-e2ce-444a-8533-f0a630dcd76a,142,Service_4,401,262.69,2025-06-15
bbe74a1b-6e5c-4561-b83f-07b92b7cee83,223,Service_4,87,455.11,2024-05-25
d1e21c8b-7585-4230-aa69-7fffb1650cf9,247,Service_4,176,147.02,2025-10-15
73ef44e2-d9a6-411b-acae-78242021d052,240,Service_4,136,407.27,2024-09-08
0783e135-8d3a-4613-9b57-5f5b6765690a,72,Service_4,423,609.97,2024-01-11
ecaee7a4-d23a-4837-a564-4338ec555323,65,Service_4,124,444.86,2024-01-04
815f8a8e-e216-47b4-92c5-187b6ee96d2e,68,Service_4,111,75.86,2024-08-07
21e5d758-3678-42d6-8968-e5fd44ab5483,66,Service_4,1,561.45,2025-06-15
2e5bf790-b64b-4fb6-842c-636fc8f663b4,74,Service_4,335,198.73,2025-06-08
b966826e-229e-41cd-90b8-16a10cb4345c,90,Service_4,58,243.01,2024-07-24
178d96ed-be57-4d2a-abd8-0876cd546a0e,21,Service_4,208,416.13,2024-10-21
6f3c8169-2bf5-42f7-b133-5765ea78bb32,178,Service_4,353,704.08,2024-05-14
6beb7653-68e5-42cd-b5fd-e08d479f7557,270,Service_4,333,629.81,2024-01-18
db9fd504-95b1-4f83-af59-2fd70c54cbd6,60,Service_4,192,244.68,2024-04-09
aef05aa7-a13d-4f5e-b613-24d545039947,113,Service_4,3,985.94,2024-03-23
5f456f18-fafc-45d2-b8f2-f2d0242f82ed,275,Service_4,241,132.61,2024-09-04
a3404660-ac51-49a5-932f-20b94daea2b4,262,Service_4,449,930.03,2025-03-20
3f34982c-242f-4465-88c4-f63150ded446,308,Service_4,31,555.01,2025-03-22
a7130f5b-23bb-4685-9e5e-729d676c9c9a,55,Service_4,424,804.01,2025-06-25
d59f051d-c703-4d0b-880f-d6185446bb1f,30,Service_4,336,444.88,2025-05-19
583b652f-ac61-4019-b1ab-f9c16906dc57,54,Service_4,62,569.36,2025-01-23
c831ddf1-5fdb-4ae6-a335-77707dc75ef3,155,Service_4,397,239.21,2024-09-10
a64d2892-c82c-45a5-a653-20f1fc4a1947,201,Service_4,52,736.65,2024-01-29
48c87848-e47a-4e77-9e20-91caa8f91b5a,37,Service_4,192,98.15,2024-10-28
7ecb2c0e-f626-4d8c-b51b-91c2edee549b,106,Service_4,87,66.42,2025-06-20
21841adf-70b8-45a6-ada4-07744e3836c7,50,Service_4,41,546.18,2025-04-13
900c964f-51b1-4580-930a-7d5e36b39df4,64,Service_4,119,999.77,2023-12-24
c92eed23-3655-4d51-8299-50f1ab1d9ee9,261,Service_4,175,250.41,2024-01-03
aa3b2a8c-71a8-4a18-ac16-332789bccc40,288,Service_4,417,378.59,2024-05-21
88d0908d-e54e-462e-976c-2118e06662c7,182,Service_4,248,621.06,2023-12-15
55bdd772-beb3-4bb9-b679-8cf3e4c1ca86,161,Service_4,35,836.49,2024-12-27
3d4ab53b-043b-4868-824c-764985ff08d4,80,Service_4,316,602.15,2024-08-15
de588976-74e9-4a11-aa80-7c4d80338802,150,Service_4,499,371.86,2024-05-27
b82e8016-2993-43d1-815f-cc9784dff650,164,Service_4,261,76.94,2025-08-29
0f97be12-04b7-4f65-a094-0bced05487a3,61,Service_4,100,67.97,2023-11-29
01765e52-02fa-459b-892e-58e34a77962e,152,Service_4,457,641.94,2025-10-09
9598cfb4-1ab0-4317-a9b3-0d7b14336abf,136,Service_4,254,97.92,2025-11-16
0a92e070-965e-4344-822a-cab171e3b4fb,63,Service_4,350,544.73,2025-05-22
3d551bb4-2721-473d-8e59-1a222b83f170,243,Service_4,282,360.19,2024-11-05
f231a603-cd44-4bed-9f90-bfda478f5e02,27,Service_4,395,459.25,2024-10-05
76e7394e-3204-41ab-90c4-b3d7cb685a0b,237,Service_4,159,605.75,2024-10-05
411861ae-05bc-4c9a-86f1-961f72c95d82,300,Service_4,472,864.72,2024-05-13
328306f2-477a-439c-aa99-a46e81247aac,107,Service_4,493,958.72,2024-03-30
beabac22-72be-4778-becb-5c8dbfabead7,313,Service_4,235,245.65,2025-11-03
3bd23e99-01d4-4645-aa34-7da77b46f6b9,286,Service_4,441,507.2,2024-08-25
39683f3f-d4ec-4fcc-a05f-a1278e703f4e,324,Service_4,90,822.14,2024-06-03
63cad8ba-5d73-40f4-a128-9061eeb6eecd,199,Service_4,36,636.41,2024-05-24
dae3bb6c-bfda-4d6e-b31c-dfe05432cbb9,325,Service_4,121,469.91,2024-09-13
c190957e-db8c-4acd-87ea-06b3ce99b0b7,270,Service_4,94,276.68,2025-11-02
ca3f3ed1-1809-4db5-a91a-d866a809b360,64,Service_4,45,944.29,2024-02-05
36bb3c64-0263-4e90-83c3-a77d8133e5fa,25,Service_4,53,812.31,2024-03-04
5b0bf9e1-ac9a-4029-a0fe-4a7ae0de36ad,292,Service_4,169,547.26,2025-01-30
5afa00d5-d56a-4259-af97-5be84a58f912,48,Service_4,399,196.11,2025-01-10
2b1a9391-cb66-4745-ae1f-3c60930c944f,45,Service_4,167,493.76,2025-07-03
06efa9bd-6ea9-4b34-b17e-392048126fb1,206,Service_4,110,994.17,2024-11-04
c9ca0aa4-98e1-4266-a1e4-baaf48615879,20,Service_4,283,947.75,2025-03-25
ed8a19b2-b7de-4a92-9a49-41710c62476d,176,Service_4,373,341.69,2024-12-29
04598991-ccc8-4097-9ec9-7ad6fb4ab0b5,41,Service_4,14,633.12,2025-07-10
7a5df860-d395-4812-8e1b-24fe17823a09,100,Service_4,210,505.03,2024-05-29
c1036907-4075-4ee0-b02c-6451d51d4129,16,Service_4,495,358.79,2025-03-16
be7a943b-786b-44cb-b51a-38bc29d98d78,126,Service_4,54,550.88,2024-11-02
5511cf54-6245-4336-b9bd-825b93299a27,55,Service_4,320,679.69,2025-11-16
e19c9e11-3829-43f0-92e6-5a90a87ff380,242,Service_4,299,660.16,2025-09-28
eab89301-9c10-41e3-ad7c-7756df3a9abf,90,Service_4,303,242.51,2024-11-22
6b2d48ee-9370-4bfe-bae2-a66cab1ffa87,310,Service_4,239,377.28,2024-04-29
1709d627-e3fc-4ef7-952f-2608c3491ba5,30,Service_4,419,685.24,2024-09-24
366401d8-218f-46e7-9db2-a819ccfa4dfd,220,Service_4,51,868.52,2025-10-10
7b1e0977-5d36-47c0-b76e-be7c8fdfc1d5,203,Service_4,99,125.05,2024-02-24
7aeb8041-d1c0-4201-b958-75f2d7ac610e,75,Service_4,72,347.17,2024-06-24
c9b01ccc-dd2a-4edf-a9f9-1fc012af2758,173,Service_4,419,597.08,2024-03-01
da659a64-9643-4b94-9dd9-df005b926ad3,130,Service_4,337,844.72,2024-04-02
397638b4-fac8-43de-9f95-25a852e26a84,221,Service_4,478,228.48,2025-04-30
2a005b24-ed38-4dac-b0fc-31b44de4e8ca,133,Service_4,162,217.62,2025-10-20
9eeb5949-4bd2-47f6-b273-d7313aa7dc2e,90,Service_4,138,990.54,2025-07-14
aa33c910-853e-4a88-a61a-160fdc2652b6,119,Service_4,331,732.5,2024-05-10
978acdd4-2430-4949-a088-c4c3ca2286c0,223,Service_4,219,894.34,2025-10-11
c08f0e55-fadd-48ca-b108-3bcc610c3009,302,Service_4,201,447.18,2024-11-11
373a523f-84d2-4c0f-b31b-82cf62b22dc1,35,Service_4,329,856.45,2025-04-11
7086a4aa-23cd-4453-8acb-4391a0adf5c5,304,Service_4,305,205.36,2025-04-25
33cf33d4-8561-4b80-ab26-a3d81151063e,130,Service_4,23,943.59,2024-10-21
601ca3d4-c6f4-4b51-ba77-7dec0fa4c80f,45,Service_4,307,807.69,2024-02-12
6683e3e7-0db8-4621-b0ce-38dc5c2e93ed,290,Service_4,365,958.99,2025-10-10
9930c6bc-0082-4848-9217-af320fcfe590,222,Service_4,225,701.63,2024-08-19
865599b6-c813-4745-8be8-818faaeb67f4,194,Service_4,288,704.43,2025-05-09
ef809de8-c235-41f4-ad2c-66264d511665,306,Service_4,181,874.92,2024-03-09
d9d9da1b-ae36-40b6-90ab-378069175a12,263,Service_4,474,960.5,2024-09-28
497ccf6f-31f5-4249-924b-7a291abc1a24,127,Service_4,358,381.35,2024-09-14
f0accfcf-05cd-4414-9149-3347ddc0f151,141,Service_4,97,601.09,2023-12-19
39f38566-1041-4514-a77a-c1d0273d12a6,76,Service_4,459,92.06,2025-02-26
9bac79ce-975a-4646-8138-f0bc35a64162,16,Service_4,245,614.67,2024-04-28
00fa217c-fcfd-4174-9793-79ae71c2dccb,5,Service_4,70,51.91,2025-05-08
e580e2ad-173a-4be8-9253-2170645204cd,18,Service_4,38,859.95,2024-11-20
54895639-9c35-4442-86c2-4b27296f903f,22,Service_4,379,575.49,2024-06-27
f63abfc9-9155-48fd-9957-cdce28fc4f08,218,Service_4,42,131.67,2025-09-04
7562c5cc-1ba1-4b17-9f1f-9d8ae35944de,147,Service_4,300,896.58,2024-02-05
e0dd2756-a6fb-424e-b596-71fc0933eeaa,280,Service_4,309,598.12,2024-06-05
b184a860-090a-408b-bed3-d60e3b16bf52,288,Service_4,237,871.55,2024-02-18
76d062c1-ff23-4ce3-ba55-443384f95170,137,Service_4,354,524.95,2024-01-16
80e5fb0a-e17c-4b5c-ba9b-95e1821cabd5,73,Service_4,349,405.63,2024-08-22
6c057199-87a1-47d3-abcd-7a71c362afe8,301,Service_4,264,927.97,2024-01-19
391070af-3265-4916-b327-6724c0c1a01c,99,Service_4,162,68.52,2024-02-02
f7295eff-feb3-439d-b7c5-0ff053dcd62d,239,Service_4,267,826.26,2025-01-03
d6fa2525-ecbe-4105-ab08-ab4d5c716fbf,18,Service_4,70,706.54,2025-10-27
1a7bca24-612d-4709-bf52-f2c984b21ec1,137,Service_4,157,276.89,2024-08-14
cc3c636b-186d-46fe-9303-cf73ac71b08f,188,Service_4,29,523.42,2024-09-18
44a3340e-cf64-43cc-8e4a-c7c831a8f386,128,Service_4,408,265.21,2024-01-18
cddd3505-887b-4722-8664-43faab3a6ef1,105,Service_4,69,377.16,2025-09-10
16a7a96b-b527-4acf-b955-06c6d4dab53e,236,Service_4,125,694.8,2024-07-23
e0f0210c-521d-4d8a-9e3d-92dcbe899e42,49,Service_4,288,740.67,2024-09-20
6b037bd2-3de4-4f82-bbd9-c63261a721e7,118,Service_4,179,104.48,2024-12-20
def51bf8-12d2-48ae-9a24-4af8b846ee20,146,Service_4,158,639.33,2024-10-07
3b330d71-7c1b-4bf1-914f-39006707c5a0,35,Service_4,276,828.96,2024-10-28
1ef79811-bc47-4f90-893a-2bcd10f529ad,194,Service_4,85,287.86,2024-05-30
15a5c5b8-5a5a-4e97-bfb2-909fcb6d58f1,159,Service_4,495,595.32,2024-02-24
32200fdc-8a2e-44d7-901b-42261b35ecaf,17,Service_4,318,192.86,2024-10-13
15c45131-3623-483c-8dd2-31f2d6b08853,184,Service_4,384,250.0,2025-09-28
a9f09ddc-3bf6-46ed-a556-5235dffb08fb,144,Service_4,150,552.82,2025-08-02
dfe57504-6813-4a87-8338-5987e8746abf,279,Service_4,343,496.66,2024-03-22
5453a6c4-0557-4445-9f64-d310055ef8f9,16,Service_4,16,923.51,2024-11-08
8f2a9c33-d30d-4c7c-93c5-41ef043906bd,140,Service_4,112,358.58,2024-01-20
7822a605-3f09-4013-8e17-df2ff1845d27,277,Service_4,494,233.69,2024-03-09
4a786d6d-d7ad-4565-bf5b-5f61b87702e5,100,Service_4,465,378.52,2025-04-11
85a92d52-1872-48d4-8db6-7a4d9d84a96d,16,Service_4,284,84.81,2024-04-10
f2f10a9f-e8e4-4e01-bfb8-dd9dbdbfd3c3,50,Service_4,74,232.74,2024-07-06
e749a0b9-4312-4bf0-a345-ca2f4e42d799,212,Service_4,141,346.01,2025-05-12
26a3acc4-4ae1-48fa-a868-73d62e0f3ee9,242,Service_4,458,195.29,2024-03-20
4a0b2736-f867-4269-8752-b0addd05c5f6,53,Service_4,99,52.55,2025-03-14
2dbdd264-cd17-4748-95f8-426a528861c8,181,Service_4,2,794.78,2024-09-11
99270ba4-00ff-4b3e-b654-5711f16bee87,310,Service_4,163,233.18,2025-10-06
0cff11e7-262e-4776-89e1-d2746dedcf8d,84,Service_4,217,194.95,2023-12-29
7638a55d-4c14-4eba-a073-cb9ec11427a3,160,Service_4,497,846.3,2024-08-28
42845fba-4b24-46ac-ae9b-f1e783ccbfd8,283,Service_4,121,664.67,2024-01-02
b2e2ffe0-716b-40a3-883f-21ac36d4baf9,125,Service_4,228,703.61,2024-12-15
ac1f91f4-53a3-4b3e-b0e1-ac7f9d016f30,221,Service_4,384,654.8,2025-06-30
a2e0af65-394a-4aef-ba0a-a9dbb22cb9f8,226,Service_4,94,788.68,2024-06-12
aa4c69f9-317d-45e0-9477-aea52af0669b,44,Service_4,174,930.7,2025-02-18
7046e663-8d11-489f-a5cb-7625f0e4ac7a,242,Service_4,216,749.23,2024-12-14
fb604f5b-74b4-498b-af95-d35a118e6bbc,257,Service_4,304,161.43,2025-05-05
f5ceea42-39de-4e51-8c6e-69aa418312bb,272,Service_4,74,317.52,2024-01-03
c94fa22c-1727-46cb-a0de-797ed74cb7df,238,Service_4,435,531.12,2024-12-21
806b8d6f-4042-4b25-b67e-2eb1af7bb88b,52,Service_4,201,827.41,2025-02-02
e2ad00ed-5cf0-43a4-aca2-3156d01dd24e,122,Service_4,148,679.88,2025-10-02
79e0214c-81de-4cb7-bc35-f8615dccdf3c,289,Service_4,59,144.96,2023-12-13
6f59d534-00d5-4f23-8f22-ce729a9ea44a,51,Service_4,132,295.04,2024-09-01
59730e99-7399-4f74-a446-2d6fab800275,50,Service_4,405,740.21,2025-01-25
acc6a83c-bd40-4b31-8e29-9645c6303491,200,Service_4,250,600.11,2024-03-06
19df8fef-f6c8-4a4a-ba73-666293e4ba5d,204,Service_4,149,398.25,2025-05-16
e1f752e7-272e-4990-b19d-83ec6d1a2743,149,Service_4,319,133.73,2025-08-13
e31468ca-f3a3-4b06-8f10-ef13b68338b5,246,Service_4,241,586.7,2024-08-31
e6da4d00-d80f-437e-81a6-e74920f92f77,2,Service_4,106,136.86,2024-04-29
742f66e8-da80-4e47-bae1-c50be563c4a5,301,Service_4,140,416.37,2025-02-19
4cd4032b-e6b0-4b5f-9b59-b04487b09352,164,Service_4,426,346.11,2024-12-30
3406ce0c-2809-406d-9e72-8743368a9bb9,163,Service_4,71,989.45,2024-05-11
b69ba4e0-7c98-45b0-91d9-a151ec50879c,259,Service_4,257,278.49,2025-11-20
3ad1be47-1b11-4fbf-a6c2-11d0debb218f,13,Service_4,191,266.13,2024-04-30
8ebc7138-3828-46c4-981e-b51da3059c4a,230,Service_4,142,204.34,2025-02-24
efdd19bc-dbef-4b48-b368-f8ddba033b3e,266,Service_4,391,782.73,2023-12-31
005e7a9d-f30b-48d8-b58b-075f73c78647,279,Service_4,371,361.13,2025-06-07
aa807fe7-1a36-4d01-a86f-5dc240f0e1cf,72,Service_4,34,448.48,2025-09-24
dce37135-5614-481b-b399-e1f5d90102c1,139,Service_4,483,539.33,2023-11-28
520c368b-db27-4f59-ac82-86c5738df9f0,265,Service_4,320,45.1,2025-05-10
9cf1469a-8127-4ae3-8751-3664792c3dc1,222,Service_4,426,560.59,2023-12-05
a8d7849e-c582-456a-88c9-f1ffb2cd9345,323,Service_4,320,848.76,2023-12-09
f88e03e6-879a-450d-a745-634908168f3c,143,Service_4,232,368.68,2024-07-06
a1582b07-0871-415d-9c0c-edde805a18b7,139,Service_4,327,650.58,2023-12-29
90dc909d-da23-412a-8037-707c8f08be16,107,Service_4,386,426.36,2024-11-06
a86bc3fd-44ac-483e-9295-e588c205d105,76,Service_4,304,442.38,2024-10-31
35f39a0c-fb30-465a-8e72-1b03943fb4aa,324,Service_4,357,283.22,2024-10-25
4a854b90-d674-4834-b6c9-5576cb6060bb,303,Service_4,172,731.47,2025-04-13
ec17b4ec-16e0-4325-984b-e76d448e8ae0,24,Service_4,286,322.72,2025-11-17
31f95a6f-af99-477a-9d4f-ddd365256ed2,202,Service_4,57,677.23,2025-11-15
c6a28178-8ab0-4ddc-aecc-ec50087ede00,85,Service_4,155,879.53,2025-02-20
38306d71-a7dd-43a6-8ea0-ee4d4f898fdd,6,Service_4,192,184.41,2024-05-16
e4fa5b7c-cf62-47c8-b695-4fcb3293f08d,66,Service_4,210,520.21,2025-10-01
b29e838e-9781-4192-a70c-4eb5f458e313,148,Service_4,265,916.66,2025-08-19
a34f49eb-ba50-49f9-84ab-47d6ff18e08b,247,Service_4,479,949.13,2025-01-17
7e87bea6-e328-43aa-84b8-21182cc0fc3b,95,Service_4,343,296.87,2025-02-11
16cf0f21-82ba-4754-bd52-920d0a2de9f6,256,Service_4,97,800.63,2025-06-20
856ebbac-ee46-44a2-a96d-c5cb21766051,227,Service_4,142,215.24,2024-01-13
057d674a-e793-4c61-85cf-3c4f08c630b0,266,Service_4,415,246.17,2025-06-07
b4d15e90-6421-4bf5-b4c9-0d01daa61398,171,Service_4,404,185.52,2025-11-06
38fae778-9b61-4e25-8154-6fa5f680ec10,56,Service_4,141,639.75,2024-04-23
42ea319a-ee8c-46e9-af9f-8d1a434a10d0,121,Service_4,232,81.45,2024-04-18
4b3d3972-afb9-4ca7-aa5c-d78540ccd1e8,296,Service_4,51,236.26,2024-08-21
622007f3-7e68-4610-a597-dad117a69b25,99,Service_4,474,641.46,2025-02-11
a1c068dd-28dc-478f-a560-35ee6a15afe9,63,Service_4,138,891.46,2024-06-07
2e01c073-0893-41fb-817d-0ca123ec6101,287,Service_4,227,138.43,2025-09-05
71a1838d-40b0-48c2-8d4d-e696f731c1a3,237,Service_4,308,410.54,2024-12-12
df5212eb-9425-482b-9218-93b672e2e4cf,318,Service_4,176,394.75,2024-09-09
1e7e7bb4-274a-48c4-bca2-c702c285082b,191,Service_4,396,93.5,2024-03-01
ac44a5b2-6784-4560-b6dd-300cdecbeec0,51,Service_4,212,856.24,2025-03-26
b7886f95-df0f-4b90-9abe-51c05f378dc0,174,Service_4,199,77.81,2024-08-29
41df54b5-a5c6-4bf2-9d79-b0fc3eec8f01,235,Service_4,388,559.52,2025-02-07
29c9fc65-4915-4914-bb45-1fea58303886,55,Service_4,221,185.9,2025-03-27
7061343a-d67d-4365-829c-63729d19d36a,162,Service_4,189,182.4,2024-03-19
63c6bad5-240a-47fd-bacc-da82335ed2b0,99,Service_4,396,620.35,2024-12-27
ce9c9923-4d4e-49de-93f8-7ca041e54343,174,Service_4,393,732.48,2025-10-11
e6233eba-7d50-479c-9c3c-aac927d95c80,289,Service_4,197,729.98,2025-01-04
8b2bb012-0ebd-4f09-9d32-6f3c89f4c767,188,Service_4,313,864.13,2024-09-15
a087c6f8-afba-4057-ace1-ea9aac9d0014,285,Service_4,351,125.79,2025-07-03
1b59c1e3-e321-475c-b79c-88a00068b6b5,271,Service_4,327,296.16,2025-04-03
4cdb249b-b7d6-44c2-9ba8-ddc3accf9fd5,105,Service_4,27,934.7,2024-04-28
c4f518ca-6804-4c61-b061-93ad5cc7f62b,195,Service_4,116,978.79,2024-05-15
50fd58bb-a1ae-4750-ba81-8414040b84e6,227,Service_4,449,399.08,2024-10-31
337258b1-2e5b-4701-a10c-92c6ebf8ce91,211,Service_4,33,427.33,2024-12-10
3e3a72d5-3553-4bbd-a847-f8ad2725bc0e,170,Service_4,486,755.74,2025-05-01
2e6500e0-36e0-4422-8394-6a9c355995b9,276,Service_4,87,943.46,2024-08-18
67006af5-a440-4da2-be0e-9323cf1fd016,187,Service_4,62,946.9,2025-08-25
dd8a0d76-fe79-4c75-aacd-db014e84f13c,310,Service_4,268,123.22,2025-06-09
dd792d05-8e74-49fb-af0f-f662d89c4ccb,108,Service_4,368,875.75,2024-12-04
0f165ddd-6b0f-4606-be36-ed9dd7b3ffb4,66,Service_4,26,985.27,2024-08-08
29b1a19d-a754-4584-b69b-563b7f654b52,201,Service_4,22,922.28,2024-07-15
60caa636-925a-4620-8246-42adb5ddb815,302,Service_4,228,893.97,2024-11-03
363305c7-6aba-4d66-b325-dca1bd1f34f2,248,Service_4,427,343.31,2024-08-12
782f4c4f-10b2-4554-ae29-b962d50ae0c3,127,Service_4,369,956.51,2024-03-28
041362cb-b1c2-4454-a133-c1fefdb09551,286,Service_4,249,821.3,2023-12-06
568de3cf-285d-4888-b197-c8d36e7f75b8,163,Service_4,95,306.86,2025-08-06
5acc9c36-9725-4b80-8066-d59aa6ecb20d,199,Service_4,6,888.63,2025-07-31
3ee69ab7-ef5a-44cb-a165-508e5b37eb60,6,Service_4,496,92.6,2024-02-13
44296413-1b5f-4022-91c3-8ac925ea21ba,283,Service_4,115,722.89,2025-07-26
2c3e0e9c-2086-40ff-ab50-492ecb3cdc74,202,Service_4,321,897.61,2025-08-02
bc879d54-80c5-43d2-8100-954caddccd82,273,Service_4,131,213.37,2024-04-28
728dd1ff-2963-4ddb-8667-68792f59615d,16,Service_4,231,652.68,2024-03-04
70d8bea1-9ec7-4cc7-b4b6-ad3e5c74236a,42,Service_4,3,238.39,2024-07-14
f5dba22c-8440-45dd-89cc-6d9dfd628e5c,284,Service_4,383,649.58,2024-12-20
368885ba-f56f-4b3a-b9f1-6f160740be4b,276,Service_4,222,779.93,2024-01-27
02cb4537-442a-45dd-947a-c58139d036b0,294,Service_4,156,937.1,2025-02-18
54daf830-d375-44b1-a0fe-c3158603862f,67,Service_4,62,216.7,2024-11-07
d50341fc-4914-460e-92cb-657a9fd89e10,28,Service_4,226,755.29,2024-07-07
b475ae2b-e2bb-486a-8c43-7e09410a7131,6,Service_4,295,395.56,2024-01-12
16e9919b-a4f9-4afb-81a1-651201a5c0ca,268,Service_4,106,913.49,2025-05-12
364b0333-9c3b-44f5-a707-2998c4cdfd3c,178,Service_4,152,227.5,2024-06-24
829f6113-bd58-499c-8d33-aa5ff9c1cf82,51,Service_4,123,516.52,2024-02-29
35387144-3233-4b7a-b338-78ba9f87f093,100,Service_4,196,632.33,2023-12-19
c80916f2-4fd9-40a8-bfe1-8b1bf6ff40b7,90,Service_4,425,664.76,2025-04-11
615736a7-18cd-4fde-8a47-c1871248ebca,318,Service_4,96,656.87,2024-10-29
d3ffbf74-b9aa-441f-b56d-91e17f78f71a,64,Service_4,331,286.36,2024-03-21
348f1762-547b-4a59-a52b-6599b6d0c379,135,Service_4,123,779.34,2024-09-26
3cecf81e-8af1-42cb-b725-ac494a072023,323,Service_4,159,529.37,2024-07-12
92700b9f-2725-4971-9ca2-8dcb7256be92,317,Service_4,317,603.0,2025-01-04
c277eef3-71dd-44ce-8030-fef0a7c18314,199,Service_4,344,35.61,2024-10-17
88be4c8f-b078-495a-9e95-5f720aa5fd01,162,Service_4,168,857.11,2025-06-30
cb2c1061-2540-4b65-b411-5aa69ab3a187,146,Service_4,235,210.6,2024-12-23
4bbd1b74-0fc9-4dba-a514-99e9fbccecc7,297,Service_4,45,433.3,2025-09-21
79f3e0ce-9fbe-4907-9636-69a87203a4c2,77,Service_4,88,330.49,2024-11-30
9127a517-6487-4acc-b534-ada702572e15,204,Service_4,465,733.98,2024-01-10
8444a2cf-125c-4dd4-b8f9-cd84d32ea70d,159,Service_4,365,459.06,2024-05-27
112b4a75-ca00-45cc-8b5d-358cbb4dd09a,259,Service_4,313,600.75,2025-01-04
09dfcd96-121f-46f4-81db-510ba82845ee,117,Service_4,237,653.47,2023-12-06
258e99ed-4aac-43c3-8ed1-722aea0c2c2c,210,Service_4,211,587.31,2025-09-23
1a433d4f-bc68-450e-9c0d-1a243d79c203,272,Service_4,142,361.48,2024-08-14
d718f6aa-4482-4bbb-9029-1e41c17ea4cf,192,Service_4,42,445.94,2025-10-19
785f31c3-40ab-4507-b70f-a218a9fcbb5a,5,Service_4,383,707.53,2025-10-06
70268d1f-e864-472e-a998-d4f76626184d,42,Service_4,11,554.7,2025-05-20
5bebf078-3ea0-4c8a-a2ae-71220a822b05,1,Service_4,313,743.84,2025-01-30
a34317bc-f607-4e15-a89e-44155dbcd7de,26,Service_4,383,977.07,2024-06-17
b1c2cf32-c6e2-4d9d-a65e-3c60ec5ec34a,124,Service_4,369,445.04,2024-02-20
9f8d2794-e057-46b3-95ce-10bfd76609de,7,Service_4,251,629.58,2024-10-16
14a277cd-dedd-49de-a6ec-e850936dd6f5,242,Service_4,492,138.83,2025-03-09
777d1132-a591-4f07-9c57-031d5ff86ecc,104,Service_4,273,289.58,2024-06-09
d12fc6d2-e9f2-47ca-8816-f9450249de76,75,Service_4,315,946.05,2024-05-22
9fe248a9-bfea-4084-80c4-31ec334a3db3,51,Service_4,493,51.29,2025-10-02
72031122-3907-49ea-b87c-02214e3dd0c2,214,Service_4,283,905.04,2025-01-19
d8d4a05d-f5ec-40e3-a93d-2cdf1d58fda6,277,Service_4,285,389.08,2024-05-14
41a40fb3-6476-4ab0-a27d-79eb42fbdf3e,167,Service_4,320,809.69,2025-03-23
051337f0-d2d7-4aa8-8840-800f34bdf4b6,195,Service_4,357,237.28,2024-07-16
7892020c-9c8f-4f53-93f3-b4171c1be8df,283,Service_4,57,697.89,2024-07-05
23b67be7-a72a-4b4c-87e7-f28736d8f086,135,Service_4,137,686.85,2024-06-05
5d313fbb-f9c6-461f-9078-5506b373d609,200,Service_4,188,251.33,2025-08-29
9c600455-6504-436d-8a4a-212db6615cdd,41,Service_4,20,505.34,2025-01-31
b68a2e55-0526-4da8-b938-c7a88db87016,184,Service_4,133,549.7,2025-04-21
114985e4-474a-4cff-8ba9-11018c399125,292,Service_4,115,278.74,2025-06-30
0f256d3f-b8fb-4e21-b8b7-be01db029ac2,124,Service_4,491,108.59,2024-03-24
251f52ef-dfd5-48ee-968c-9fbd2609b9d0,111,Service_4,355,920.15,2024-03-16
