record_id,area_id,service_type,units_processed,processing_cost,operation_date
88fd9fa7-c847-40ed-8ea3-e31f76107fab,21,Service_3,81,113.36,2024-05-22
9c57f1db-d2f5-4940-a095-dee32d278132,60,Service_3,426,980.31,2025-09-15
21490f6f-8d0c-495e-8535-a88a5d07f05d,151,Service_3,66,85.59,2025-04-08
925817a7-5c08-4560-9841-c5f9f1025565,125,Service_3,145,401.76,2024-02-05
16ed65db-c72a-46cd-afc4-024dbed1b0fa,311,Service_3,39,270.97,2025-08-26
d05cc5a7-3d4f-4ab4-bd0b-4fd3a207111b,282,Service_3,145,539.55,2024-08-03
86b37117-24fc-4891-b897-647130afc82e,159,Service_3,97,340.94,2025-06-28
14abe11d-f0ec-4960-96bf-4f3ec025a418,197,Service_3,238,655.44,2025-06-04
619d4be6-3bab-4c62-8b7c-75965d453b21,3,Service_3,410,121.26,2024-01-01
0536a2bc-1874-4035-9eec-f23f837837cc,145,Service_3,355,923.43,2024-02-10
d81aacd0-28aa-48e1-a48d-19b7ad923bbc,243,Service_3,80,893.45,2024-09-14
a0b10814-fd32-42e6-b293-1e6be3422088,184,Service_3,406,909.98,2024-04-17
3114d0ab-e037-4f0d-80f5-eeeb3f1ce2e2,258,Service_3,428,894.31,2025-04-10
a7a8ea74-d020-46d1-ae11-278223b67ebb,92,Service_3,172,305.62,2024-07-03
085d45b2-d931-43a6-bee0-cececdf7a6ec,290,Service_3,479,54.75,2024-08-29
fca6b392-3f4e-410d-ab3a-78e4043a0477,120,Service_3,422,662.23,2024-11-04
7be8dc00-e43f-48ba-b351-5f8d85f1de05,13,Service_3,434,165.63,2023-12-08
b370ec82-5fab-41dd-8b73-67dfc80d140a,45,Service_3,132,105.75,2025-05-30
d5c97690-9128-4156-822d-5a30eccc0c84,120,Service_3,360,407.7,2025-09-01
b23bb02d-40cb-4006-b16e-c32dab9a7e15,285,Service_3,272,194.63,2024-08-18
47ec3d7f-61da-4908-b4fc-130735aea6bf,218,Service_3,73,916.7,2024-06-18
1a3caca9-b8fd-4554-9e76-e046316a3868,225,Service_3,378,916.2,2025-10-26
f8bd2c54-2a1d-4ce0-9929-458d096acad2,99,Service_3,424,363.25,2023-11-23
e9aee412-0710-4801-9775-be3c4017ec56,20,Service_3,297,784.71,2024-09-06
25b0c5f3-fc81-49cb-8626-b01c93c160b7,126,Service_3,36,331.41,2024-10-09
659ede32-c71b-42d2-b8a8-82bdae1bb27b,209,Service_3,192,344.95,2025-03-13
3b93bb9e-0bfa-4ae9-ba3f-a4d54f1382c6,47,Service_3,360,473.81,2025-01-15
6960f3fc-82ea-4662-8780-e7af87014bc2,174,Service_3,458,683.08,2025-08-03
790f331d-1efc-4f75-bc60-1dd8c26a0ef5,57,Service_3,317,452.69,2025-05-08
1b4f7269-f40a-4e6a-9dad-999ac3e8e84b,305,Service_3,60,811.38,2025-10-06
1cf8e947-11ef-4e7a-9cd1-e6e9ce30cca7,71,Service_3,445,169.05,2024-06-29
a06f5b26-a221-497d-bc6b-c8cd832eb5e7,248,Service_3,97,507.96,2024-03-24
7d4720e6-24bf-4c63-9663-2e654f66c090,293,Service_3,94,572.7,2025-08-01
3a058f82-fb00-4453-8c58-a317216b681e,284,Service_3,127,980.92,2024-01-09
e3df24fc-d4be-4f2a-a8c0-e1d32e0af929,141,Service_3,299,770.73,2025-10-28
be55d0c1-18fa-4ddd-88a3-990e4cc4bb12,60,Service_3,494,682.53,2023-11-23
a60d4c80-67e5-4c7b-aa08-5f8e16e4e31b,267,Service_3,445,976.49,2024-10-13
59bc043d-30e8-440e-b184-edda294e2b47,211,Service_3,293,991.62,2024-12-17
d005cd87-c6bd-4c14-8f46-acf808818586,65,Service_3,300,433.08,2025-07-05
591630b2-33f8-4370-82f9-46afadd0b7e3,57,Service_3,169,764.14,2025-04-12
1c272883-f278-45f2-b0ec-921c8182d7c1,252,Service_3,173,539.09,2025-06-04
f5558b4c-8c78-4e8c-82b3-7e5fe5ec4398,226,Service_3,222,209.17,2024-01-16
140896d8-3fdd-43f4-9e85-48ee95decf71,274,Service_3,169,957.76,2025-05-18
3afb213a-54af-48b1-a24a-9edcfd27bce3,260,Service_3,344,381.26,2024-09-02
3f8c94ac-f03b-4bed-ac20-e33cb928c0fd,224,Service_3,291,652.65,2025-01-02
69bcdc4f-0515-4f31-b24a-8779e300d8ca,151,Service_3,99,98.4,2024-06-21
09c633d2-c651-4708-833f-b079c53a1eba,176,Service_3,208,919.2,2024-01-25
554c432f-c915-4717-ab9f-f9ccf8bc3089,259,Service_3,392,350.92,2024-02-29
286782f3-1233-4f0f-bde2-c5b7dd4b56fc,217,Service_3,221,99.08,2024-03-11
77aef99b-bae1-49eb-a4a2-3c4aff52af72,179,Service_3,412,994.08,2024-03-22
ba11d14d-5150-472c-96a6-52635ea4000d,284,Service_3,166,84.1,2024-12-01
147ace87-9b32-4463-aa23-1788d6f8fde3,159,Service_3,7,333.64,2023-12-16
b6939b68-cc86-4950-8012-f7248ac2c4a8,289,Service_3,391,137.41,2025-08-09
de798dc4-3c9f-4b39-a65c-23027ccdddca,213,Service_3,36,927.61,2024-06-16
3734ea58-00be-4f37-a2ab-5a7218b074ea,39,Service_3,18,952.79,2025-06-06
93e08416-18c5-4f13-9a5c-8718fcee45df,26,Service_3,100,396.87,2025-03-06
e7f1baaa-186c-4818-bcb4-3f019a1fbfbc,87,Service_3,297,468.03,2024-02-09
42094f1f-3bd8-47dd-9fbd-0bfa281b8d00,303,Service_3,327,734.36,2025-03-19
99d6b9d3-cf41-42b1-9975-ca9f85b68c37,190,Service_3,488,731.0,2025-06-06
cf2d275e-3619-4fd6-9dc1-4ea8543f4db3,69,Service_3,469,589.65,2025-04-10
bdbf415d-3e92-4316-b0fd-7e73ea52910f,282,Service_3,271,248.99,2025-10-24
1295d177-9da5-434f-b568-be4de2b7efbf,127,Service_3,454,336.39,2024-12-22
9981a0da-921b-4daa-806e-739f543562c9,251,Service_3,278,386.86,2025-07-25
e7423775-1757-4365-aac2-dc39a1141ea0,160,Service_3,197,597.19,2025-05-18
33c5b631-9260-432b-a80d-33fbe589aeb2,239,Service_3,388,476.91,2024-03-27
11ecde22-0032-42eb-98fa-9ae1c3ffad4c,43,Service_3,448,265.62,2024-01-08
744e79af-1b9e-4823-81a2-e040b97e136f,172,Service_3,251,419.7,2025-02-08
542e9d69-9050-4651-a418-e04535a271eb,293,Service_3,390,204.45,2024-07-02
18242887-2f5c-4787-a755-579372a2af39,286,Service_3,140,912.57,2024-05-18
de4ef4ae-0402-4b0d-b8e6-ce1ebefa3809,54,Service_3,237,194.31,2025-06-27
e666c0c7-6151-4eda-8904-c3518d142acd,209,Service_3,414,139.65,2025-03-18
36d70703-788e-40d7-93b1-ac8a771bb302,237,Service_3,473,696.28,2024-04-08
3b5dd936-7498-451b-89be-f0aef55ba854,139,Service_3,470,665.73,2024-03-30
24570e2a-40fb-4939-a9f5-3f3daa070f30,64,Service_3,289,477.2,2025-08-10
65e96ed8-7e15-4451-9b34-759556c62c98,205,Service_3,382,51.96,2024-06-24
f01cff6f-9ddc-4a90-81e8-249e53a9e89f,302,Service_3,230,941.88,2024-10-16
c691e227-c521-4d55-bc29-66da4911dc61,30,Service_3,119,297.49,2024-05-31
a18c71cf-5f93-4c91-95eb-6ba05c82ed87,140,Service_3,140,444.6,2025-05-31
67a897ec-faf1-473c-ac1a-d3f6b339cbae,282,Service_3,155,46.58,2025-09-04
6dd0d3eb-b3e8-4c5b-8150-32ef4814699e,160,Service_3,43,576.51,2025-07-24
152bd109-a050-4fee-a715-49218c47143d,113,Service_3,265,97.47,2023-12-31
ddd14ed8-3e22-491b-9c99-feb8c81429b8,205,Service_3,264,473.59,2025-07-27
91dc885a-65c1-4e38-91f5-57f12f40393f,297,Service_3,328,965.33,2024-12-03
98dcf2c6-7086-47bd-acb1-6e5c453ac0a5,314,Service_3,170,849.34,2025-09-17
46a2e25d-8d8c-4a47-b601-72637fb7786a,156,Service_3,52,578.36,2025-04-06
9f081638-7a58-48db-a22e-b2c28b3e8a1e,297,Service_3,10,492.22,2025-02-28
4168207f-52fb-4604-a505-34895b955605,108,Service_3,296,376.15,2023-12-02
89849724-4e17-4d33-b531-570a29695b45,33,Service_3,115,861.51,2025-11-04
e201c9d9-3869-4481-86ce-ebfb6d541d25,17,Service_3,313,403.09,2024-12-10
ce1c194e-3ff6-4a0c-aea2-8ba12777dd79,174,Service_3,20,728.91,2025-10-13
60e07f85-b39c-4327-806f-c129ffad0988,27,Service_3,26,42.98,2025-03-28
4cba108a-410d-4fa4-8151-a7424e3b43bb,225,Service_3,336,58.57,2024-03-14
301f30f0-403c-4bc5-8718-b1284e0b3ccd,126,Service_3,26,511.8,2025-02-26
45a5957f-1548-47af-8532-1617c5d6f815,98,Service_3,332,46.93,2024-10-16
9b332302-e058-4487-9997-d14f1f71c9dd,127,Service_3,227,237.57,2024-09-16
54913703-4b2d-4b1c-8894-97031227afd2,230,Service_3,217,860.14,2025-07-23
45d0244b-772a-4816-8b58-0d2213468a30,143,Service_3,25,393.5,2025-08-28
b55d23a2-154a-4bc4-bd60-9042b86eeae2,286,Service_3,476,328.05,2023-12-17
77e3ee2a-1548-4512-9836-7db9885c89d8,179,Service_3,351,653.98,2024-11-24
47903ee8-72d1-4792-a38f-bec9a5004d6f,284,Service_3,143,881.6,2024-01-08
e841725b-4a1c-4dde-8803-70f9379ce728,320,Service_3,133,686.68,2025-03-29
8c796969-3884-4943-8ac6-0c4f3cdd6c1f,218,Service_3,102,657.82,2024-12-08
86010a6c-7146-4d7f-a30d-527b2a1d20df,79,Service_3,106,348.09,2024-03-24
10cf6851-3bf5-41fb-abd9-a85ca9bd06ac,7,Service_3,165,168.63,2023-12-31
d5001179-4c11-4ac0-81e3-0365ea657b96,190,Service_3,38,514.59,2025-07-24
215f3ad9-d85c-4111-9284-870fd11ca628,11,Service_3,463,544.65,2025-10-25
3a54e533-1e47-4908-9c6e-0fd8205ad4fe,266,Service_3,498,223.06,2025-04-22
9bb901f2-9034-4072-9357-abacbfc26a48,32,Service_3,128,730.01,2023-12-23
bb8239a8-bfea-4264-b9dd-48bea9e82039,31,Service_3,225,100.52,2025-11-09
14399019-1d0e-4d42-b657-bc336f55adaf,62,Service_3,215,301.22,2025-03-12
1e45a38e-c272-4eac-9f87-77a4f351dab8,222,Service_3,489,612.9,2024-11-23
d9f92e76-4c17-48d9-9521-d6715fc3e1dc,196,Service_3,445,231.21,2024-06-12
5fa9fe8b-1374-432a-93e5-f1696eae5246,250,Service_3,33,70.55,2024-10-21
9e690c30-3fb7-442c-a9ed-3facdb8bc2dc,201,Service_3,453,404.98,2024-07-10
5bda5a5f-4539-4036-be61-dd006c833774,153,Service_3,370,917.24,2023-12-28
c3a0b011-9329-4aef-b1fe-30b9f68d3623,278,Service_3,216,197.9,2025-02-11
4e29bd33-31fe-42bf-a63d-211a06b62aff,260,Service_3,86,438.05,2024-01-11
cabd199c-0b8e-4cc0-9948-f502846bb7fa,197,Service_3,236,226.23,2025-11-07
ccc230e8-f3b4-4e59-9ab5-9c9c359f57c7,202,Service_3,444,705.61,2024-02-26
5ed4d531-0270-4b40-b8e9-a2e9a0eaee2d,237,Service_3,91,453.83,2024-06-24
67dbfebf-9b47-464e-8fba-8be316d2f865,27,Service_3,442,265.51,2024-03-31
f1a97f8e-7984-4eb1-9e23-ad3029168349,112,Service_3,341,133.52,2025-07-07
5904ffbf-976a-4962-b8eb-131180a70249,261,Service_3,137,448.2,2024-12-01
eb2f77a3-df2b-4280-920d-7c1fc86045a6,238,Service_3,207,893.47,2024-12-12
bf2ed3ce-cf6e-45ad-a186-dbf20805364b,135,Service_3,330,953.39,2024-06-20
d86d34df-30a5-4082-b6a0-d49a7e11cb03,78,Service_3,475,549.81,2025-03-28
a0bdc7c2-5281-4f13-967f-e4a37f0ce95e,25,Service_3,141,914.84,2025-01-21
dc6206a4-e69c-4734-a22d-2cf93e1ae866,87,Service_3,148,306.94,2024-12-11
7be19b0a-9373-4490-bbbc-81f5945bb2b5,245,Service_3,282,332.24,2024-07-15
427224bb-7579-4566-a3c7-77ab077059ef,107,Service_3,136,499.98,2024-11-24
78ba4092-a830-4918-b3ac-f0a72f54cfe9,126,Service_3,301,225.16,2025-11-21
027a7f92-781a-4b9d-af3d-c74ece1a881b,325,Service_3,95,245.96,2025-05-31
923161d3-9fe3-4cf0-bb23-72d00e0979e8,245,Service_3,352,334.0,2025-01-08
b66c3d75-693c-492c-8a07-9dcaa0ba1361,7,Service_3,229,36.8,2023-12-27
ac7275b1-000d-4364-95f3-e92acef18b38,116,Service_3,150,156.83,2024-09-17
e823982f-633f-419a-9d2a-59b176c18106,240,Service_3,150,607.36,2025-02-27
7a2f0d9b-b89a-4398-a974-2b6c014ca635,129,Service_3,347,331.0,2025-02-23
4ef7902b-5cba-4a43-81cd-22a522423f5b,178,Service_3,239,219.1,2025-09-28
6f2bc9e4-58c3-4609-94ae-ed13c4643e5b,30,Service_3,4,855.12,2024-04-07
06880261-7a2f-4e77-82ac-aab95a5f4fff,100,Service_3,33,93.63,2025-05-22
f267c1ab-1dce-4633-bc0f-349b0a656685,249,Service_3,452,850.88,2024-01-24
854bf840-9eed-4893-b15f-c2608744dc47,305,Service_3,37,741.21,2024-09-25
2b245f09-594f-4fae-8a03-994ca7f53e5a,313,Service_3,343,325.36,2024-09-09
1ca36f15-1a1c-4935-b3c2-9465dfb3e695,317,Service_3,51,463.9,2025-10-10
f96c8ccd-c061-4a43-aa00-ff42da7f261e,103,Service_3,274,663.7,2023-11-27
58f258fe-ca89-498b-9ef6-bb82a6aaf38d,109,Service_3,259,884.69,2024-05-12
37192146-8cd8-455c-a54e-196d5e0040d6,201,Service_3,299,40.87,2024-05-13
58c65b7e-bd39-4617-852b-141b0dfacf70,178,Service_3,356,808.41,2025-03-23
8f7ad5cf-ddc3-4ea5-bff0-cfd6df1bc3b4,323,Service_3,482,243.23,2023-12-25
c6556e4c-4d37-4aa0-b009-cb67b8b81ca1,307,Service_3,358,870.19,2024-12-27
49bca0bd-52c9-4329-8a1a-9cfa945d076b,26,Service_3,206,28.32,2025-06-06
3a64060d-a7e5-48a0-a6f7-eca1461d08f9,189,Service_3,210,489.6,2023-11-26
a70f0095-4439-40a7-afc7-9025e4ca434d,76,Service_3,345,126.49,2024-06-24
23f20254-66c7-4f0c-ae41-33b6f4895e53,32,Service_3,216,555.29,2025-01-20
42b3d51a-52ae-4b92-9f7a-1f3dc2e8ecd8,233,Service_3,260,649.63,2025-04-09
3bdea746-fd18-419c-a6a4-d10e20a78d1b,307,Service_3,263,841.21,2025-08-08
ecf9280c-126f-4412-8a57-e5cdec0b70b3,55,Service_3,488,970.51,2025-10-26
a8e3ff9e-7cab-4d86-9271-e07be5974436,253,Service_3,69,481.92,2025-05-26
2d177ccf-ebc8-4e5b-bf15-88e928805cb4,78,Service_3,485,566.19,2024-04-24
4cb6a1c9-7739-43fa-8332-e853e2aa0eef,84,Service_3,441,808.76,2024-03-22
c29889e4-6036-4916-8a06-228d679b27db,225,Service_3,395,645.55,2025-03-02
a47dad7b-c42a-41eb-9bf8-a94093d293e1,122,Service_3,29,399.35,2024-06-29
7be3f911-25f2-4f6f-bc43-894108cfdcfe,43,Service_3,293,896.93,2025-08-16
0166cfd9-507b-452a-9e65-3f6dcf185744,232,Service_3,110,848.3,2025-07-05
24879922-ce4f-4d0f-b2d6-44c776e1e925,190,Service_3,219,345.02,2025-05-08
5ebf48f0-4c95-49d5-9b47-05128fa26ee3,122,Service_3,393,791.71,2024-09-05
de7ec9df-23e3-4504-8aa3-490cefbbda4b,125,Service_3,132,339.31,2024-02-26
fc66d6e7-0719-49c5-9429-4d6f5927ceab,171,Service_3,72,375.01,2024-10-22
6ea87cec-cc30-4cf3-83bc-b0b3fd8bebf9,40,Service_3,312,623.81,2025-06-24
6263b767-93af-4c8c-a240-924b1131bb16,285,Service_3,450,129.82,2024-03-07
ff9db806-51e1-4009-84d0-1dc9ec77f6b8,203,Service_3,313,119.02,2024-08-09
eccc6606-8ed8-40cb-a3de-8629f424fe04,55,Service_3,248,640.73,2025-08-25
123749d2-6110-4540-98b3-ad93e75ad0fc,323,Service_3,32,61.2,2023-12-02
21f71dcf-e273-46c3-b659-88c4e94cd887,315,Service_3,240,724.07,2025-03-29
a8ae4632-d831-444e-a637-402067b79e69,178,Service_3,376,932.25,2024-05-17
ceaad557-bc8a-4f22-abf3-901bc6fd89b5,265,Service_3,70,804.78,2025-11-18
ec3c050e-4d86-43ee-bdef-54d13f999029,42,Service_3,149,486.39,2024-11-28
41b6086c-dc31-499f-8cd4-8b9640ca7a5b,16,Service_3,306,559.83,2025-05-29
b44ac59b-3f34-4c9d-9764-dab396c6772a,181,Service_3,355,192.96,2025-10-16
09c1e62d-7075-469f-896e-c608df53bf4f,249,Service_3,318,546.86,2025-02-22
1d1877fb-413f-4be1-b22b-6275ca934fb2,277,Service_3,386,465.01,2025-02-12
3f70535a-cad3-4d12-846e-63e7da0a63d3,310,Service_3,344,140.68,2025-02-25
1f499187-6248-4c6b-8808-922bd4c6f8e7,174,Service_3,462,640.14,2025-05-03
f7632986-9199-4310-8e58-af4950497a80,217,Service_3,292,892.28,2024-03-08
20b9ff95-ffbd-4835-841f-ee383e25029b,92,Service_3,199,857.82,2024-08-28
580a5964-eaaa-4985-82de-814fdff39e97,56,Service_3,224,243.9,2023-12-28
4c6ad4b0-30bf-463d-8d9b-5b578e251434,5,Service_3,247,755.36,2025-04-17
830982bb-4400-4b62-9735-7363e7db86d8,18,Service_3,383,684.99,2023-12-23
e6ba37af-9236-499a-92f4-ba80c8ab3615,178,Service_3,257,975.15,2025-02-08
fc6f75c1-d0d4-4462-93a2-bb2045370515,180,Service_3,123,395.6,2024-08-03
087e1303-a8c6-4153-8bd8-5dd7e135aa37,13,Service_3,498,453.74,2025-03-17
66f3dedb-5367-40de-a7ba-afb864d68c39,102,Service_3,358,723.57,2024-09-14
d6f9131b-7efa-4a91-a7a5-bafdf93f0b32,133,Service_3,50,137.27,2025-04-03
aacc6262-19bd-48d6-b7e9-695e1dea0a56,54,Service_3,390,729.48,2025-05-10
93cb603b-88b6-4cf8-a805-f038a543c91b,194,Service_3,25,958.23,2025-03-10
76067779-9245-4804-85e3-524fffde7887,78,Service_3,327,665.97,2025-11-20
6ee95a17-7569-49dc-af20-5682723e2507,40,Service_3,104,806.42,2025-01-04
8358a9c3-54f9-4740-900b-22422a3f4fe7,154,Service_3,27,958.65,2024-01-28
d1215ff3-4e84-4297-b7de-d957695e2a07,51,Service_3,181,626.88,2024-10-11
32ef7210-a375-4e96-9efe-4c0fde503bb6,80,Service_3,256,604.53,2024-11-29
368f6da7-2e1e-4fdd-8cd1-4fb76c7237da,29,Service_3,237,988.31,2025-10-02
3780bd3d-5882-4fa6-a843-7f38bde7ef8e,220,Service_3,323,607.85,2025-01-07
7225650c-0f6e-4841-b8a4-cb4e782b82a7,287,Service_3,385,250.46,2024-02-29
1eb612f4-af3d-4438-972e-f588d6f6699f,266,Service_3,2,817.37,2025-04-08
64638cb9-39b8-4a9d-ab45-23c00b016336,215,Service_3,141,287.67,2024-11-04
dc4cb207-6719-41ef-b2cf-f20fcd618143,101,Service_3,305,780.57,2024-10-26
0d99a53d-43d8-45c2-a40c-601b0d2d5202,254,Service_3,404,197.55,2025-04-05
325fb7ac-b71f-4e99-9e89-70aec21e8532,267,Service_3,175,861.3,2025-07-29
3e275d83-cc23-44b3-8738-21ef124ed21f,263,Service_3,96,562.55,2025-06-28
c0278ed2-1a5d-466c-84a3-8f0ef4c686ef,114,Service_3,104,221.92,2024-11-18
50ab1973-977d-49fd-b989-ce1a022f4088,252,Service_3,327,322.1,2025-06-18
085e2778-0c1a-4f47-a48e-7a0b868aed0f,146,Service_3,195,250.55,2024-01-01
5eefde09-ccd4-4be6-85f3-6d2e34f7f48c,45,Service_3,134,530.73,2024-12-30
7a35b4ba-915d-48a2-9f5e-c642a39674f7,307,Service_3,419,956.34,2025-05-06
0738d604-be4c-492f-a71b-5b9ad216ebca,5,Service_3,358,350.34,2025-07-28
f9451919-d9a4-4ee9-a0d8-09b7714cbeda,4,Service_3,297,79.0,2025-07-21
e33ca9fb-b220-40bc-a196-7c8869c29f80,19,Service_3,481,292.21,2024-08-24
6476b1a3-5809-4460-b1bd-a6e762c724f6,206,Service_3,253,32.28,2025-06-16
0d6cdfa4-837e-4e2f-8f0b-6bfc2e66fce5,77,Service_3,154,345.75,2024-09-30
bd572176-4be9-4b01-b3f5-35b666252995,177,Service_3,375,159.39,2024-12-22
f7d04b70-2001-4fa9-8590-02009955c65d,38,Service_3,290,51.98,2025-10-27
ab9b3575-9dc8-4b54-8287-9e8e9a6c2d46,271,Service_3,368,992.93,2024-11-04
00070a6c-fa35-4e8c-99e9-32e862264b5e,278,Service_3,419,697.66,2025-07-25
1cf2c256-c61c-463f-a9c2-dfeea7c55634,313,Service_3,436,691.88,2025-02-25
388449e8-ad07-4478-8299-628d23d0d632,166,Service_3,454,243.27,2025-08-18
2689d23c-a322-4350-8e82-0819762eec04,169,Service_3,93,566.69,2024-07-19
c4611adf-f4a7-4bf9-a276-a23d3ffea9ac,57,Service_3,104,809.56,2024-04-30
40fe8c7a-9a9e-4cd4-a101-2e4bf4f4393a,286,Service_3,499,171.25,2024-12-25
4ff5244f-30e5-47f5-b6ab-b7894c91dcda,248,Service_3,125,152.87,2025-03-10
052a4203-b0c1-4f30-8e09-868cc9deb621,11,Service_3,278,660.94,2025-05-05
db4c722d-ad6b-4db9-a94e-cce60fd7db0b,192,Service_3,325,540.49,2025-04-22
b5565b0d-e898-4f8b-a68c-e4d266f27b63,33,Service_3,169,112.71,2023-12-12
a29416b0-0bba-4d12-8415-b24b5cc15d3f,309,Service_3,490,408.68,2025-03-16
6966db80-1bd9-4d21-85d0-f101336b29d4,167,Service_3,398,466.7,2024-07-23
2525f796-0b9e-492c-aedc-04adfd57ef8e,278,Service_3,205,599.16,2024-09-13
df66b89d-10f5-4d3b-8267-c690ae3f2431,210,Service_3,27,470.82,2024-01-09
e729d10b-a12b-43bf-9731-c833a752a1bc,163,Service_3,411,77.94,2024-08-11
325c8c38-314c-4c71-8ae2-969fbc20c0b8,108,Service_3,16,855.19,2024-10-12
1d83fa83-9432-4395-adb4-3a26b6bd9795,252,Service_3,154,640.41,2025-01-01
